,word,totalRepetitions,fileOcurrences,weight
14,babe,68,33,0.8711180124223602
134,lose,80,28,0.8695652173913043
116,king,82,27,0.859472049689441
34,cause,65,34,0.8579192546583851
138,lovin,69,32,0.8571428571428571
177,open,63,35,0.8559782608695652
44,dance,91,24,0.8478260869565217
251,understand,53,41,0.843555900621118
62,everywhere,85,25,0.8249223602484472
245,took,66,32,0.8198757763975155
112,jesus,84,25,0.8152173913043478
264,woman,83,25,0.8055124223602484
240,till,59,35,0.8016304347826086
118,knew,62,33,0.7942546583850931
98,hands,66,31,0.7942546583850931
273,years,59,34,0.7787267080745341
42,crazy,74,27,0.7756211180124224
215,sometimes,66,30,0.7686335403726708
49,deep,58,34,0.765527950310559
219,star,81,24,0.7546583850931677
243,told,57,34,0.7523291925465838
53,else,55,35,0.7472826086956522
11,ask,52,37,0.7468944099378882
8,anything,56,34,0.7391304347826086
146,many,54,35,0.7336956521739131
140,lucky,111,17,0.7325310559006211
150,might,67,28,0.7282608695652174
40,comes,72,26,0.7267080745341615
265,wonder,61,30,0.7104037267080745
0,ah,73,25,0.7084627329192547
275,young,67,27,0.702251552795031
38,close,53,34,0.6995341614906833
45,darling,63,28,0.6847826086956522
127,listen,53,33,0.6789596273291926
82,game,91,19,0.6711956521739131
190,remember,54,32,0.6708074534161491
154,miss,59,29,0.6642080745341615
70,fear,61,28,0.6630434782608695
231,tears,50,34,0.6599378881987578
261,win,79,21,0.6440217391304348
202,set,66,25,0.640527950310559
68,fame,161,10,0.625
24,blue,53,30,0.6172360248447205
185,praise,103,15,0.5997670807453416
110,hurt,51,30,0.593944099378882
17,bad,58,26,0.5854037267080745
30,buy,88,17,0.5807453416149069
249,turn,53,28,0.5760869565217391
197,savior,76,19,0.5605590062111802
191,repeat,55,26,0.5551242236024845
65,fall,51,28,0.5543478260869565
2,alive,79,18,0.5520186335403726
160,music,72,19,0.531055900621118
207,shine,52,26,0.5248447204968945
204,sexy,103,13,0.5197981366459627
74,fill,55,24,0.5124223602484472
66,fallen,107,12,0.4984472049689441
120,knows,62,20,0.4813664596273292
67,falling,64,19,0.4720496894409938
85,gift,52,23,0.4642857142857143
96,greater,77,15,0.4483695652173913
200,sea,51,22,0.4355590062111801
25,born,58,18,0.4052795031055901
60,everyday,64,16,0.39751552795031053
179,passion,101,10,0.3920807453416149
225,stronger,62,16,0.38509316770186336
22,birthday,110,9,0.3843167701863354
153,miracle,98,10,0.3804347826086957
239,thrill,57,17,0.3761645962732919
13,awesome,120,8,0.37267080745341613
158,move,50,19,0.3687888198757764
254,waiting,52,18,0.36335403726708076
7,anymore,50,17,0.3299689440993789
233,thank,52,15,0.3027950310559006
105,higher,58,13,0.29270186335403725
26,bottom,55,13,0.27756211180124224
194,rock,85,8,0.2639751552795031
157,mother,84,8,0.2608695652173913
5,angel,54,12,0.2515527950310559
203,sex,81,8,0.2515527950310559
97,hallelujah,62,10,0.2406832298136646
23,bit,52,11,0.2220496894409938
164,navidad,95,6,0.22127329192546583
73,feliz,95,6,0.22127329192546583
107,holiday,51,11,0.21777950310559005
192,ride,60,8,0.18633540372670807
141,lust,82,4,0.12732919254658384
195,rollercoaster,54,1,0.02096273291925466
