,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
1952,"('moves', 'body')",moves,body,16,1,0.006211180124223602
484,"('corrupting', 'among')",corrupting,among,8,2,0.006211180124223602
1499,"('know', 'look')",know,look,8,2,0.006211180124223602
1779,"('love', 'burning')",love,burning,4,4,0.006211180124223602
1742,"('lord', 'going')",lord,going,16,1,0.006211180124223602
635,"('driven', 'pain')",driven,pain,8,2,0.006211180124223602
822,"('fight', 'even')",fight,even,8,2,0.006211180124223602
2097,"('oh', 'war')",oh,war,8,2,0.006211180124223602
1736,"('look', 'like')",look,like,4,4,0.006211180124223602
1796,"('love', 'like')",love,like,4,4,0.006211180124223602
725,"('everything', 'tries')",everything,tries,8,2,0.006211180124223602
523,"('dare', 'believe')",dare,believe,8,2,0.006211180124223602
1705,"('live', 'die')",live,die,4,4,0.006211180124223602
1965,"('must', 'destroy')",must,destroy,8,2,0.006211180124223602
2371,"('riot', 'want')",riot,want,16,1,0.006211180124223602
746,"('eyes', 'got')",eyes,got,4,4,0.006211180124223602
2365,"('right', 'wrong')",right,wrong,4,4,0.006211180124223602
1597,"('lie', 'cocaine')",lie,cocaine,8,2,0.006211180124223602
649,"('drums', 'fire')",drums,fire,8,2,0.006211180124223602
2142,"('one', 'two')",one,two,8,2,0.006211180124223602
2339,"('response', 'soon')",response,soon,8,2,0.006211180124223602
2927,"('turn', 'around')",turn,around,5,3,0.005822981366459627
1255,"('hatred', 'grow')",hatred,grow,5,3,0.005822981366459627
1625,"('life', 'life')",life,life,5,3,0.005822981366459627
1262,"('heal', 'pain')",heal,pain,5,3,0.005822981366459627
1650,"('like', 'broken')",like,broken,5,3,0.005822981366459627
579,"('deny', 'words')",deny,words,5,3,0.005822981366459627
185,"('back', 'take')",back,take,5,3,0.005822981366459627
77,"('always', 'wins')",always,wins,15,1,0.005822981366459627
74,"('always', 'got')",always,got,5,3,0.005822981366459627
1624,"('life', 'left')",life,left,5,3,0.005822981366459627
2007,"('never', 'leave')",never,leave,5,3,0.005822981366459627
1989,"('needs', 'tell')",needs,tell,5,3,0.005822981366459627
3112,"('way', 'long')",way,long,5,3,0.005822981366459627
1247,"('hate', 'tell')",hate,tell,5,3,0.005822981366459627
105,"('apart', 'nerves')",apart,nerves,5,3,0.005822981366459627
1921,"('mind', 'know')",mind,know,5,3,0.005822981366459627
1710,"('live', 'one')",live,one,5,3,0.005822981366459627
119,"('ask', 'ask')",ask,ask,15,1,0.005822981366459627
1134,"('gold', 'gold')",gold,gold,15,1,0.005822981366459627
123,"('authority', 'always')",authority,always,15,1,0.005822981366459627
124,"('authority', 'authority')",authority,authority,15,1,0.005822981366459627
139,"('away', 'scared')",away,scared,5,3,0.005822981366459627
3084,"('war', 'stupid')",war,stupid,15,1,0.005822981366459627
1183,"('grip', 'tight')",grip,tight,5,3,0.005822981366459627
1191,"('gun', 'bang')",gun,bang,5,3,0.005822981366459627
1976,"('need', 'know')",need,know,5,3,0.005822981366459627
1693,"('little', 'bit')",little,bit,5,3,0.005822981366459627
607,"('devil', 'town')",devil,town,15,1,0.005822981366459627
1206,"('guns', 'guns')",guns,guns,15,1,0.005822981366459627
1209,"('ha', 'ha')",ha,ha,5,3,0.005822981366459627
1741,"('looking', 'clear')",looking,clear,5,3,0.005822981366459627
3103,"('way', 'always')",way,always,5,3,0.005822981366459627
1123,"('going', 'lose')",going,lose,5,3,0.005822981366459627
173,"('back', 'baby')",back,baby,5,3,0.005822981366459627
1238,"('hate', 'know')",hate,know,15,1,0.005822981366459627
1992,"('nervous', 'breakdown')",nervous,breakdown,15,1,0.005822981366459627
1663,"('like', 'going')",like,going,5,3,0.005822981366459627
1995,"('never', 'change')",never,change,5,3,0.005822981366459627
591,"('desire', 'lost')",desire,lost,5,3,0.005822981366459627
1854,"('make', 'see')",make,see,5,3,0.005822981366459627
1730,"('look', 'back')",look,back,5,3,0.005822981366459627
2077,"('oh', 'feel')",oh,feel,5,3,0.005822981366459627
1347,"('hold', 'right')",hold,right,5,3,0.005822981366459627
1114,"('going', 'find')",going,find,5,3,0.005822981366459627
2272,"('pull', 'trigger')",pull,trigger,5,3,0.005822981366459627
2572,"('slipping', 'away')",slipping,away,5,3,0.005822981366459627
2546,"('show', 'world')",show,world,5,3,0.005822981366459627
1417,"('inside', 'bring')",inside,bring,5,3,0.005822981366459627
2312,"('ready', 'win')",ready,win,5,3,0.005822981366459627
1442,"('juliet', 'samson')",juliet,samson,5,3,0.005822981366459627
1791,"('love', 'hurt')",love,hurt,5,3,0.005822981366459627
1801,"('love', 'never')",love,never,5,3,0.005822981366459627
2364,"('right', 'want')",right,want,5,3,0.005822981366459627
2482,"('see', 'one')",see,one,5,3,0.005822981366459627
2368,"('riot', 'let')",riot,let,15,1,0.005822981366459627
356,"('burning', 'inside')",burning,inside,5,3,0.005822981366459627
1478,"('know', 'best')",know,best,5,3,0.005822981366459627
852,"('fighting', 'love')",fighting,love,5,3,0.005822981366459627
20,"('afraid', 'die')",afraid,die,5,3,0.005822981366459627
1502,"('know', 'mean')",know,mean,5,3,0.005822981366459627
1486,"('know', 'fire')",know,fire,5,3,0.005822981366459627
2386,"('romeo', 'juliet')",romeo,juliet,5,3,0.005822981366459627
2442,"('say', 'split')",say,split,5,3,0.005822981366459627
2402,"('run', 'run')",run,run,5,3,0.005822981366459627
3286,"('zone', 'going')",zone,going,5,3,0.005822981366459627
1492,"('know', 'hey')",know,hey,5,3,0.005822981366459627
2413,"('said', 'love')",said,love,5,3,0.005822981366459627
2417,"('samson', 'delilah')",samson,delilah,5,3,0.005822981366459627
3233,"('ya', 'got')",ya,got,5,3,0.005822981366459627
1361,"('hope', 'burn')",hope,burn,5,3,0.005822981366459627
2632,"('split', 'words')",split,words,5,3,0.005822981366459627
2736,"('take', 'breath')",take,breath,5,3,0.005822981366459627
1285,"('heart', 'stays')",heart,stays,5,3,0.005822981366459627
539,"('day', 'got')",day,got,5,3,0.005822981366459627
2812,"('though', 'know')",though,know,5,3,0.005822981366459627
508,"('cry', 'say')",cry,say,5,3,0.005822981366459627
237,"('bet', 'love')",bet,love,5,3,0.005822981366459627
2781,"('tellin', 'lies')",tellin,lies,5,3,0.005822981366459627
256,"('bled', 'days')",bled,days,15,1,0.005822981366459627
2184,"('pain', 'life')",pain,life,5,3,0.005822981366459627
904,"('fire', 'know')",fire,know,5,3,0.005822981366459627
479,"('control', 'life')",control,life,5,3,0.005822981366459627
655,"('early', 'morning')",early,morning,5,3,0.005822981366459627
2648,"('start', 'grip')",start,grip,5,3,0.005822981366459627
2227,"('people', 'stupid')",people,stupid,15,1,0.005822981366459627
1806,"('love', 'see')",love,see,5,3,0.005822981366459627
2662,"('still', 'got')",still,got,5,3,0.005822981366459627
900,"('fire', 'hold')",fire,hold,5,3,0.005822981366459627
2256,"('pressure', 'drop')",pressure,drop,15,1,0.005822981366459627
2654,"('stays', 'cool')",stays,cool,5,3,0.005822981366459627
22,"('afraid', 'go')",afraid,go,7,2,0.005434782608695652
1137,"('gon', 'trouble')",gon,trouble,14,1,0.005434782608695652
1876,"('mars', 'needs')",mars,needs,14,1,0.005434782608695652
1859,"('make', 'want')",make,want,7,2,0.005434782608695652
1130,"('going', 'start')",going,start,14,1,0.005434782608695652
8,"('absolve', 'sin')",absolve,sin,14,1,0.005434782608695652
1731,"('look', 'better')",look,better,14,1,0.005434782608695652
1021,"('get', 'found')",get,found,7,2,0.005434782608695652
3211,"('would', 'go')",would,go,7,2,0.005434782608695652
696,"('ever', 'seen')",ever,seen,7,2,0.005434782608695652
3215,"('would', 'make')",would,make,7,2,0.005434782608695652
3189,"('world', 'afraid')",world,afraid,7,2,0.005434782608695652
2430,"('say', 'heard')",say,heard,7,2,0.005434782608695652
3078,"('war', 'people')",war,people,7,2,0.005434782608695652
1607,"('lie', 'want')",lie,want,7,2,0.005434782608695652
240,"('better', 'better')",better,better,14,1,0.005434782608695652
243,"('better', 'know')",better,know,7,2,0.005434782608695652
1574,"('let', 'light')",let,light,7,2,0.005434782608695652
2763,"('taste', 'lips')",taste,lips,7,2,0.005434782608695652
2743,"('take', 'fire')",take,fire,7,2,0.005434782608695652
2725,"('sweet', 'sweet')",sweet,sweet,7,2,0.005434782608695652
276,"('bomb', 'turned')",bomb,turned,14,1,0.005434782608695652
1348,"('hold', 'take')",hold,take,7,2,0.005434782608695652
873,"('fire', 'cold')",fire,cold,7,2,0.005434782608695652
2532,"('shiny', 'gun')",shiny,gun,14,1,0.005434782608695652
339,"('burn', 'got')",burn,got,7,2,0.005434782608695652
408,"('chicks', 'look')",chicks,look,14,1,0.005434782608695652
851,"('fighting', 'fire')",fighting,fire,7,2,0.005434782608695652
1480,"('know', 'coming')",know,coming,7,2,0.005434782608695652
2383,"('rock', 'rock')",rock,rock,7,2,0.005434782608695652
2400,"('run', 'life')",run,life,7,2,0.005434782608695652
390,"('caught', 'fire')",caught,fire,7,2,0.005434782608695652
3072,"('war', 'know')",war,know,7,2,0.005434782608695652
2140,"('one', 'thousand')",one,thousand,7,2,0.005434782608695652
544,"('days', 'get')",days,get,7,2,0.005434782608695652
149,"('away', 'world')",away,world,7,2,0.005434782608695652
1980,"('need', 'need')",need,need,7,2,0.005434782608695652
605,"('devil', 'devil')",devil,devil,7,2,0.005434782608695652
1222,"('hard', 'say')",hard,say,7,2,0.005434782608695652
1990,"('needs', 'women')",needs,women,14,1,0.005434782608695652
956,"('floor', 'little')",floor,little,7,2,0.005434782608695652
1954,"('much', 'higher')",much,higher,7,2,0.005434782608695652
722,"('everything', 'makes')",everything,makes,7,2,0.005434782608695652
2004,"('never', 'go')",never,go,7,2,0.005434782608695652
2051,"('none', 'chicks')",none,chicks,14,1,0.005434782608695652
2897,"('tried', 'break')",tried,break,7,2,0.005434782608695652
2883,"('toxic', 'waltz')",toxic,waltz,14,1,0.005434782608695652
835,"('fight', 'live')",fight,live,7,2,0.005434782608695652
2863,"('tonight', 'hearts')",tonight,hearts,14,1,0.005434782608695652
1622,"('life', 'killer')",life,killer,14,1,0.005434782608695652
3061,"('war', 'final')",war,final,7,2,0.005434782608695652
733,"('evil', 'men')",evil,men,14,1,0.005434782608695652
2636,"('st.', 'anger')",st.,anger,13,1,0.005046583850931677
3143,"('white', 'demon')",white,demon,13,1,0.005046583850931677
2228,"('perfect', 'nightmare')",perfect,nightmare,13,1,0.005046583850931677
2144,"('one', 'wins')",one,wins,13,1,0.005046583850931677
0,"(""'round"", 'neck')",'round,neck,13,1,0.005046583850931677
3289,"('’', 'afraid')",’,afraid,13,1,0.005046583850931677
17,"('afraid', 'americans')",afraid,americans,13,1,0.005046583850931677
88,"('anger', 'madly')",anger,madly,13,1,0.005046583850931677
1007,"('get', 'armor')",get,armor,13,1,0.005046583850931677
273,"('bomb', 'bomb')",bomb,bomb,13,1,0.005046583850931677
85,"('anger', ""'round"")",anger,'round,13,1,0.005046583850931677
751,"('eyes', 'took')",eyes,took,13,1,0.005046583850931677
413,"('church', 'church')",church,church,12,1,0.004658385093167702
1576,"('let', 'oh')",let,oh,4,3,0.004658385093167702
2343,"('return', 'sender')",return,sender,6,2,0.004658385093167702
782,"('fears', 'held')",fears,held,6,2,0.004658385093167702
2334,"('remember', 'said')",remember,said,4,3,0.004658385093167702
953,"('flight', 'tonight')",flight,tonight,12,1,0.004658385093167702
2325,"('rebuild', 'start')",rebuild,start,6,2,0.004658385093167702
2327,"('red', 'women')",red,women,12,1,0.004658385093167702
2369,"('riot', 'predict')",riot,predict,12,1,0.004658385093167702
2985,"('wait', 'fire')",wait,fire,12,1,0.004658385093167702
1241,"('hate', 'loving')",hate,loving,12,1,0.004658385093167702
2986,"('wait', 'light')",wait,light,6,2,0.004658385093167702
2992,"('walk', 'street')",walk,street,4,3,0.004658385093167702
2322,"('reason', 'another')",reason,another,6,2,0.004658385093167702
2319,"('really', 'know')",really,know,6,2,0.004658385093167702
790,"('feel', 'feel')",feel,feel,4,3,0.004658385093167702
650,"('dude', 'see')",dude,see,6,2,0.004658385093167702
2943,"('twist', 'minds')",twist,minds,6,2,0.004658385093167702
400,"('chance', 'love')",chance,love,4,3,0.004658385093167702
169,"('baby', 'rock')",baby,rock,6,2,0.004658385093167702
1554,"('left', 'hide')",left,hide,4,3,0.004658385093167702
803,"('feeling', 'dark')",feeling,dark,6,2,0.004658385093167702
187,"('bad', 'babe')",bad,babe,6,2,0.004658385093167702
188,"('bad', 'bad')",bad,bad,4,3,0.004658385093167702
2925,"('try', 'want')",try,want,6,2,0.004658385093167702
2395,"('run', 'gun')",run,gun,12,1,0.004658385093167702
191,"('bad', 'want')",bad,want,6,2,0.004658385093167702
2421,"('saved', 'despite')",saved,despite,6,2,0.004658385093167702
2422,"('saved', 'still')",saved,still,6,2,0.004658385093167702
372,"('call', 'evil')",call,evil,6,2,0.004658385093167702
2917,"('true', 'love')",true,love,4,3,0.004658385093167702
2441,"('say', 'send')",say,send,6,2,0.004658385093167702
2996,"('walkin', 'dude')",walkin,dude,6,2,0.004658385093167702
775,"('fear', 'fear')",fear,fear,6,2,0.004658385093167702
424,"('closet', 'scream')",closet,scream,6,2,0.004658385093167702
970,"('forget', 'wish')",forget,wish,6,2,0.004658385093167702
115,"('around', 'think')",around,think,6,2,0.004658385093167702
1641,"('light', 'press')",light,press,6,2,0.004658385093167702
1644,"('light', 'ya')",light,ya,12,1,0.004658385093167702
2224,"('people', 'never')",people,never,6,2,0.004658385093167702
3056,"('war', 'come')",war,come,4,3,0.004658385093167702
1200,"('gun', 'mama')",gun,mama,6,2,0.004658385093167702
3057,"('war', 'cry')",war,cry,6,2,0.004658385093167702
152,"('babe', 'want')",babe,want,6,2,0.004658385093167702
2179,"('pain', 'hurricane')",pain,hurricane,6,2,0.004658385093167702
501,"('cried', 'would')",cried,would,6,2,0.004658385093167702
2160,"('outside', 'fire')",outside,fire,12,1,0.004658385093167702
504,"('cross', 'line')",cross,line,4,3,0.004658385093167702
1674,"('like', 'meet')",like,meet,4,3,0.004658385093167702
1190,"('gun', 'ai')",gun,ai,4,3,0.004658385093167702
2245,"('poor', 'heart')",poor,heart,6,2,0.004658385093167702
2248,"('power', 'among')",power,among,6,2,0.004658385093167702
459,"('comes', 'life')",comes,life,6,2,0.004658385093167702
2254,"('press', 'fight')",press,fight,6,2,0.004658385093167702
277,"('book', 'flight')",book,flight,12,1,0.004658385093167702
1213,"('hand', 'years')",hand,years,6,2,0.004658385093167702
127,"('away', 'fears')",away,fears,6,2,0.004658385093167702
1627,"('life', 'much')",life,much,4,3,0.004658385093167702
762,"('falling', 'apart')",falling,apart,6,2,0.004658385093167702
963,"('follow', 'die')",follow,die,6,2,0.004658385093167702
2266,"('price', 'evil')",price,evil,6,2,0.004658385093167702
1610,"('lies', 'lies')",lies,lies,12,1,0.004658385093167702
1608,"('lie', 'would')",lie,would,6,2,0.004658385093167702
434,"('come', 'alive')",come,alive,4,3,0.004658385093167702
1226,"('harvester', 'sorrow')",harvester,sorrow,12,1,0.004658385093167702
145,"('away', 'tears')",away,tears,6,2,0.004658385093167702
813,"('fight', 'away')",fight,away,6,2,0.004658385093167702
368,"('cage', 'someone')",cage,someone,6,2,0.004658385093167702
2453,"('scared', 'try')",scared,try,6,2,0.004658385093167702
1522,"('known', 'price')",known,price,6,2,0.004658385093167702
2149,"('ooh', 'get')",ooh,get,6,2,0.004658385093167702
2637,"('stand', 'closet')",stand,closet,6,2,0.004658385093167702
1358,"('honey', 'honey')",honey,honey,6,2,0.004658385093167702
249,"('biggest', 'killer')",biggest,killer,12,1,0.004658385093167702
2629,"('spellwork', 'delights')",spellwork,delights,6,2,0.004658385093167702
2627,"('speaking', 'words')",speaking,words,6,2,0.004658385093167702
1431,"('jesus', 'son')",jesus,son,6,2,0.004658385093167702
2600,"('something', 'wrong')",something,wrong,4,3,0.004658385093167702
2790,"('territory', 'war')",territory,war,6,2,0.004658385093167702
236,"('best', 'shot')",best,shot,12,1,0.004658385093167702
2797,"('things', 'never')",things,never,4,3,0.004658385093167702
2590,"('someone', 'say')",someone,say,6,2,0.004658385093167702
232,"('belong', 'yeah')",belong,yeah,6,2,0.004658385093167702
2807,"('think', 'smart')",think,smart,6,2,0.004658385093167702
1337,"('hmm', 'hmm')",hmm,hmm,12,1,0.004658385093167702
2574,"('smoke', 'horizon')",smoke,horizon,6,2,0.004658385093167702
1425,"('jah', 'jah')",jah,jah,6,2,0.004658385093167702
881,"('fire', 'driven')",fire,driven,6,2,0.004658385093167702
252,"('blame', 'cupid')",blame,cupid,6,2,0.004658385093167702
280,"('bow', 'target')",bow,target,6,2,0.004658385093167702
2728,"('são', 'paulo')",são,paulo,12,1,0.004658385093167702
1385,"('hurt', 'send')",hurt,send,6,2,0.004658385093167702
2731,"('take', 'anymore')",take,anymore,4,3,0.004658385093167702
2714,"('sure', 'got')",sure,got,6,2,0.004658385093167702
1391,"('hurts', 'know')",hurts,know,6,2,0.004658385093167702
2737,"('take', 'burn')",take,burn,6,2,0.004658385093167702
1412,"('insane', 'feel')",insane,feel,6,2,0.004658385093167702
2764,"('taste', 'love')",taste,love,4,3,0.004658385093167702
260,"('blood', 'spill')",blood,spill,4,3,0.004658385093167702
286,"('brave', 'new')",brave,new,12,1,0.004658385093167702
2657,"('step', 'step')",step,step,6,2,0.004658385093167702
1367,"('human', 'rights')",human,rights,4,3,0.004658385093167702
1422,"('intruder', 'intruder')",intruder,intruder,12,1,0.004658385093167702
2762,"('target', 'blame')",target,blame,6,2,0.004658385093167702
1454,"('killer', 'american')",killer,american,12,1,0.004658385093167702
1333,"('hit', 'best')",hit,best,12,1,0.004658385093167702
2573,"('smart', 'stupid')",smart,stupid,6,2,0.004658385093167702
2478,"('see', 'keep')",see,keep,6,2,0.004658385093167702
829,"('fight', 'good')",fight,good,6,2,0.004658385093167702
1299,"('held', 'hand')",held,hand,6,2,0.004658385093167702
2865,"('tonight', 'want')",tonight,want,4,3,0.004658385093167702
823,"('fight', 'feelings')",fight,feelings,6,2,0.004658385093167702
2868,"('top', 'top')",top,top,12,1,0.004658385093167702
2479,"('see', 'like')",see,like,6,2,0.004658385093167702
205,"('beat', 'heart')",beat,heart,6,2,0.004658385093167702
2491,"('seek', 'destroy')",seek,destroy,12,1,0.004658385093167702
1290,"('heart', 'take')",heart,take,4,3,0.004658385093167702
2469,"('searching', 'seek')",searching,seek,12,1,0.004658385093167702
2466,"('scream', 'would')",scream,would,6,2,0.004658385093167702
2463,"('scream', 'mind')",scream,mind,6,2,0.004658385093167702
931,"('fire', 'taste')",fire,taste,4,3,0.004658385093167702
1281,"('heart', 'pain')",heart,pain,6,2,0.004658385093167702
2861,"('tonight', 'ah')",tonight,ah,12,1,0.004658385093167702
839,"('fight', 'pain')",fight,pain,6,2,0.004658385093167702
2566,"('slap', 'slap')",slap,slap,12,1,0.004658385093167702
1476,"('know', 'always')",know,always,4,3,0.004658385093167702
2534,"('shoot', 'happiness')",shoot,happiness,6,2,0.004658385093167702
1472,"('knew', 'right')",knew,right,4,3,0.004658385093167702
1473,"('knew', 'would')",knew,would,4,3,0.004658385093167702
1323,"('higher', 'deny')",higher,deny,12,1,0.004658385093167702
2833,"('time', 'abandon')",time,abandon,6,2,0.004658385093167702
1319,"('hide', 'step')",hide,step,6,2,0.004658385093167702
1477,"('know', 'belong')",know,belong,6,2,0.004658385093167702
841,"('fight', 'seether')",fight,seether,12,1,0.004658385093167702
1316,"('hide', 'fears')",hide,fears,6,2,0.004658385093167702
2518,"('shake', 'shake')",shake,shake,6,2,0.004658385093167702
2838,"('time', 'forget')",time,forget,6,2,0.004658385093167702
910,"('fire', 'mountain')",fire,mountain,12,1,0.004658385093167702
1488,"('know', 'getting')",know,getting,4,3,0.004658385093167702
2853,"('today', 'good')",today,good,4,3,0.004658385093167702
102,"('anymore', 'war')",anymore,war,6,2,0.004658385093167702
1630,"('life', 'run')",life,run,6,2,0.004658385093167702
2148,"('ooh', 'fucking')",ooh,fucking,6,2,0.004658385093167702
1971,"('need', 'book')",need,book,12,1,0.004658385093167702
1993,"('nervous', 'nervous')",nervous,nervous,12,1,0.004658385093167702
1783,"('love', 'feel')",love,feel,4,3,0.004658385093167702
1985,"('need', 'take')",need,take,4,3,0.004658385093167702
3210,"('would', 'fight')",would,fight,6,2,0.004658385093167702
3212,"('would', 'know')",would,know,4,3,0.004658385093167702
609,"('die', 'live')",die,live,6,2,0.004658385093167702
3219,"('would', 'scream')",would,scream,6,2,0.004658385093167702
3202,"('world', 'one')",world,one,6,2,0.004658385093167702
1792,"('love', 'know')",love,know,4,3,0.004658385093167702
1969,"('near', 'fear')",near,fear,6,2,0.004658385093167702
3224,"('would', 'wipe')",would,wipe,6,2,0.004658385093167702
1084,"('go', 'lord')",go,lord,6,2,0.004658385093167702
1959,"('much', 'trouble')",much,trouble,12,1,0.004658385093167702
3229,"('wrong', 'one')",wrong,one,6,2,0.004658385093167702
3204,"('world', 'twist')",world,twist,6,2,0.004658385093167702
590,"('desire', 'let')",desire,let,6,2,0.004658385093167702
3234,"('ya', 'lighter')",ya,lighter,12,1,0.004658385093167702
1010,"('get', 'burn')",get,burn,4,3,0.004658385093167702
2039,"('nightmare', 'comes')",nightmare,comes,6,2,0.004658385093167702
1124,"('going', 'love')",going,love,6,2,0.004658385093167702
2036,"('night', 'speaking')",night,speaking,6,2,0.004658385093167702
1006,"('get', 'alone')",get,alone,6,2,0.004658385093167702
1756,"('lost', 'cause')",lost,cause,6,2,0.004658385093167702
3179,"('woman', 'woman')",woman,woman,12,1,0.004658385093167702
3180,"('women', 'angry')",women,angry,12,1,0.004658385093167702
2014,"('never', 'saved')",never,saved,6,2,0.004658385093167702
1757,"('lost', 'desire')",lost,desire,6,2,0.004658385093167702
3184,"('woo-oh', 'got')",woo-oh,got,6,2,0.004658385093167702
1017,"('get', 'deserve')",get,deserve,6,2,0.004658385093167702
3185,"('words', 'grace')",words,grace,6,2,0.004658385093167702
1769,"('lost', 'never')",lost,never,6,2,0.004658385093167702
3194,"('world', 'eyes')",world,eyes,4,3,0.004658385093167702
627,"('dream', 'boy')",dream,boy,6,2,0.004658385093167702
1033,"('get', 'say')",get,say,4,3,0.004658385093167702
1129,"('going', 'see')",going,see,4,3,0.004658385093167702
3276,"('yes', 'see')",yes,see,4,3,0.004658385093167702
1038,"('get', 'war')",get,war,6,2,0.004658385093167702
1055,"('give', 'life')",give,life,4,3,0.004658385093167702
3272,"('years', 'still')",years,still,6,2,0.004658385093167702
5,"('abandon', 'last')",abandon,last,6,2,0.004658385093167702
1831,"('mad', 'get')",mad,get,12,1,0.004658385093167702
1051,"('give', 'damn')",give,damn,4,3,0.004658385093167702
3277,"('yes', 'think')",yes,think,6,2,0.004658385093167702
1890,"('maybe', 'could')",maybe,could,4,3,0.004658385093167702
1877,"('master', 'plan')",master,plan,4,3,0.004658385093167702
1836,"('mad', 'world')",mad,world,12,1,0.004658385093167702
1839,"('made', 'us')",made,us,4,3,0.004658385093167702
1870,"('man', 'power')",man,power,6,2,0.004658385093167702
1846,"('make', 'cry')",make,cry,4,3,0.004658385093167702
1848,"('make', 'get')",make,get,6,2,0.004658385093167702
1829,"('mad', 'baby')",mad,baby,6,2,0.004658385093167702
1900,"('meet', 'fell')",meet,fell,4,3,0.004658385093167702
1034,"('get', 'stop')",get,stop,6,2,0.004658385093167702
1069,"('go', 'ahead')",go,ahead,4,3,0.004658385093167702
1926,"('minds', 'fear')",minds,fear,6,2,0.004658385093167702
3241,"('yeah', 'baby')",yeah,baby,4,3,0.004658385093167702
1922,"('mind', 'like')",mind,like,6,2,0.004658385093167702
1917,"('million', 'miles')",million,miles,4,3,0.004658385093167702
27,"('afraid', 'might')",afraid,might,4,3,0.004658385093167702
1036,"('get', 'together')",get,together,4,3,0.004658385093167702
1916,"('million', 'little')",million,little,12,1,0.004658385093167702
3257,"('yeah', 'morning')",yeah,morning,6,2,0.004658385093167702
1910,"('might', 'say')",might,say,4,3,0.004658385093167702
1906,"('men', 'lives')",men,lives,12,1,0.004658385093167702
3250,"('yeah', 'give')",yeah,give,4,3,0.004658385093167702
1903,"('memories', 'ignore')",memories,ignore,6,2,0.004658385093167702
1063,"('give', 'take')",give,take,4,3,0.004658385093167702
21,"('afraid', 'fight')",afraid,fight,6,2,0.004658385093167702
567,"('delights', 'feel')",delights,feel,6,2,0.004658385093167702
2724,"('sweet', 'hearts')",sweet,hearts,4,3,0.004658385093167702
2086,"('oh', 'make')",oh,make,4,3,0.004658385093167702
1177,"('got', 'wait')",got,wait,6,2,0.004658385093167702
1161,"('got', 'going')",got,going,6,2,0.004658385093167702
1712,"('live', 'way')",live,way,12,1,0.004658385093167702
981,"('friend', 'old')",friend,old,6,2,0.004658385093167702
3147,"('whole', 'life')",whole,life,6,2,0.004658385093167702
1684,"('like', 'want')",like,want,4,3,0.004658385093167702
2076,"('oh', 'dear')",oh,dear,12,1,0.004658385093167702
3126,"('weak', 'destroy')",weak,destroy,6,2,0.004658385093167702
718,"('everything', 'decimate')",everything,decimate,6,2,0.004658385093167702
730,"('evil', 'hurts')",evil,hurts,6,2,0.004658385093167702
1143,"('good', 'fight')",good,fight,6,2,0.004658385093167702
547,"('dead', 'got')",dead,got,6,2,0.004658385093167702
2126,"('one', 'jesus')",one,jesus,6,2,0.004658385093167702
3116,"('way', 'oh')",way,oh,4,3,0.004658385093167702
81,"('american', 'history')",american,history,12,1,0.004658385093167702
1720,"('living', 'walkin')",living,walkin,6,2,0.004658385093167702
67,"('already', 'know')",already,know,6,2,0.004658385093167702
1716,"('living', 'follow')",living,follow,6,2,0.004658385093167702
1696,"('little', 'honey')",little,honey,6,2,0.004658385093167702
727,"('everywhere', 'war')",everywhere,war,6,2,0.004658385093167702
537,"('day', 'feel')",day,feel,4,3,0.004658385093167702
987,"('fucking', 'nightmare')",fucking,nightmare,6,2,0.004658385093167702
3107,"('way', 'hate')",way,hate,6,2,0.004658385093167702
1168,"('got', 'one')",got,one,4,3,0.004658385093167702
3153,"('wild', 'fell')",wild,fell,4,3,0.004658385093167702
3161,"('wipe', 'away')",wipe,away,6,2,0.004658385093167702
726,"('everywhere', 'go')",everywhere,go,6,2,0.004658385093167702
1185,"('growing', 'near')",growing,near,4,3,0.004658385093167702
527,"('dark', 'morning')",dark,morning,6,2,0.004658385093167702
1679,"('like', 'something')",like,something,4,3,0.004658385093167702
704,"('every', 'night')",every,night,4,3,0.004658385093167702
1133,"('going', 'war')",going,war,6,2,0.004658385093167702
1700,"('little', 'pieces')",little,pieces,12,1,0.004658385093167702
510,"('cupid', 'think')",cupid,think,6,2,0.004658385093167702
91,"('angry', 'red')",angry,red,12,1,0.004658385093167702
705,"('every', 'right')",every,right,6,2,0.004658385093167702
706,"('every', 'single')",every,single,4,3,0.004658385093167702
560,"('decimate', 'threatens')",decimate,threatens,6,2,0.004658385093167702
734,"('evil', 'night')",evil,night,6,2,0.004658385093167702
1157,"('got', 'feel')",got,feel,4,3,0.004658385093167702
723,"('everything', 'obliterate')",everything,obliterate,6,2,0.004658385093167702
533,"('darling', 'trouble')",darling,trouble,6,2,0.004658385093167702
1179,"('grace', 'spellwork')",grace,spellwork,6,2,0.004658385093167702
1436,"('join', 'chant')",join,chant,11,1,0.004270186335403727
2809,"('think', 'trouble')",think,trouble,11,1,0.004270186335403727
2524,"('shattering', 'skies')",shattering,skies,11,1,0.004270186335403727
2284,"('quick', 'dead')",quick,dead,11,1,0.004270186335403727
1951,"('move', 'move')",move,move,11,1,0.004270186335403727
1455,"('killer', 'giants')",killer,giants,11,1,0.004270186335403727
2589,"('someone', 'hold')",someone,hold,11,1,0.004270186335403727
2300,"('rather', 'feel')",rather,feel,11,1,0.004270186335403727
2940,"('turned', 'dropped')",turned,dropped,11,1,0.004270186335403727
