,word,totalRepetitions,fileOcurrences,weight
2223,"('people', 'like')",6,4,0.009316770186335404
791,"('feel', 'fire')",6,4,0.009316770186335404
464,"('coming', 'back')",8,3,0.009316770186335404
190,"('bad', 'driving')",12,2,0.009316770186335404
2676,"('stop', 'war')",12,2,0.009316770186335404
926,"('fire', 'sometimes')",6,4,0.009316770186335404
447,"('come', 'know')",6,4,0.009316770186335404
445,"('come', 'home')",8,3,0.009316770186335404
1327,"('higher', 'let')",8,3,0.009316770186335404
1339,"('hold', 'arms')",6,4,0.009316770186335404
2602,"('sometimes', 'sometimes')",6,4,0.009316770186335404
2348,"('right', 'back')",6,4,0.009316770186335404
2575,"('smoke', 'rising')",12,2,0.009316770186335404
2502,"('send', 'fire')",8,3,0.009316770186335404
1443,"('jump', 'gun')",12,2,0.009316770186335404
2372,"('riot', 'white')",24,1,0.009316770186335404
2375,"('rising', 'fire')",12,2,0.009316770186335404
925,"('fire', 'smoke')",12,2,0.009316770186335404
2710,"('superior', 'jump')",12,2,0.009316770186335404
1268,"('heard', 'say')",8,3,0.009316770186335404
778,"('fear', 'man')",8,3,0.009316770186335404
1054,"('give', 'give')",6,4,0.009316770186335404
3076,"('war', 'nobody')",23,1,0.008928571428571428
2280,"('put', 'fire')",11,2,0.008540372670807454
1166,"('got', 'let')",11,2,0.008540372670807454
1230,"('hate', 'everyone')",11,2,0.008540372670807454
729,"('evil', 'good')",11,2,0.008540372670807454
1324,"('higher', 'fire')",11,2,0.008540372670807454
3001,"('want', 'alive')",11,2,0.008540372670807454
1751,"('lord', 'yes')",22,1,0.008540372670807454
3133,"('well', 'fight')",11,2,0.008540372670807454
1258,"('head', 'got')",11,2,0.008540372670807454
854,"('fighting', 'war')",11,2,0.008540372670807454
1246,"('hate', 'take')",11,2,0.008540372670807454
1797,"('love', 'lost')",11,2,0.008540372670807454
1351,"('hold', 'tight')",7,3,0.008152173913043478
888,"('fire', 'fell')",7,3,0.008152173913043478
1784,"('love', 'fire')",7,3,0.008152173913043478
1057,"('give', 'love')",7,3,0.008152173913043478
831,"('fight', 'keep')",7,3,0.008152173913043478
1986,"('need', 'trouble')",21,1,0.008152173913043478
898,"('fire', 'hang')",21,1,0.008152173913043478
2092,"('oh', 'see')",7,3,0.008152173913043478
1131,"('going', 'study')",21,1,0.008152173913043478
3265,"('yeah', 'say')",7,3,0.008152173913043478
451,"('come', 'make')",7,3,0.008152173913043478
1615,"('life', 'could')",7,3,0.008152173913043478
317,"('broken', 'dreams')",7,3,0.008152173913043478
2862,"('tonight', 'get')",7,3,0.008152173913043478
720,"('everything', 'ever')",7,3,0.008152173913043478
1815,"('love', 'tonight')",7,3,0.008152173913043478
441,"('come', 'fire')",7,3,0.008152173913043478
2659,"('still', 'alive')",7,3,0.008152173913043478
1847,"('make', 'feel')",7,3,0.008152173913043478
2769,"('tears', 'would')",7,3,0.008152173913043478
1056,"('give', 'little')",7,3,0.008152173913043478
1647,"('lights', 'go')",7,3,0.008152173913043478
2193,"('pain', 'real')",7,3,0.008152173913043478
1155,"('got', 'every')",7,3,0.008152173913043478
2785,"('terrible', 'lie')",21,1,0.008152173913043478
1210,"('ha', 'yeah')",7,3,0.008152173913043478
3014,"('want', 'give')",7,3,0.008152173913043478
1584,"('let', 'tell')",7,3,0.008152173913043478
2006,"('never', 'learn')",7,3,0.008152173913043478
2172,"('pain', 'fade')",7,3,0.008152173913043478
155,"('baby', 'dropped')",21,1,0.008152173913043478
535,"('day', 'comes')",5,4,0.007763975155279503
224,"('believe', 'gon')",10,2,0.007763975155279503
2045,"('nobody', 'else')",5,4,0.007763975155279503
2536,"('shoot', 'shoot')",10,2,0.007763975155279503
2966,"('us', 'want')",5,4,0.007763975155279503
1364,"('hot', 'fire')",5,4,0.007763975155279503
1524,"('knows', 'nobody')",10,2,0.007763975155279503
815,"('fight', 'believe')",10,2,0.007763975155279503
133,"('away', 'need')",10,2,0.007763975155279503
534,"('day', 'begun')",10,2,0.007763975155279503
1863,"('makes', 'us')",10,2,0.007763975155279503
410,"('child', 'oh')",5,4,0.007763975155279503
1849,"('make', 'love')",5,4,0.007763975155279503
1743,"('lord', 'knows')",5,4,0.007763975155279503
54,"('aim', 'fire')",10,2,0.007763975155279503
989,"('full', 'empty')",10,2,0.007763975155279503
2488,"('see', 'way')",5,4,0.007763975155279503
837,"('fight', 'oh')",10,2,0.007763975155279503
3273,"('yes', 'gon')",10,2,0.007763975155279503
828,"('fight', 'gon')",10,2,0.007763975155279503
2847,"('time', 'top')",10,2,0.007763975155279503
1795,"('love', 'life')",5,4,0.007763975155279503
677,"('enough', 'pain')",10,2,0.007763975155279503
218,"('behind', 'back')",5,4,0.007763975155279503
2406,"('runnin', 'scared')",10,2,0.007763975155279503
2437,"('say', 'prayer')",5,4,0.007763975155279503
158,"('baby', 'gon')",10,2,0.007763975155279503
2461,"('scream', 'body')",10,2,0.007763975155279503
3258,"('yeah', 'nobody')",10,2,0.007763975155279503
1081,"('go', 'insane')",5,4,0.007763975155279503
1763,"('lost', 'life')",10,2,0.007763975155279503
665,"('empty', 'head')",10,2,0.007763975155279503
2915,"('trouble', 'world')",10,2,0.007763975155279503
2638,"('stand', 'corner')",10,2,0.007763975155279503
2967,"('us', 'weak')",10,2,0.007763975155279503
1579,"('let', 'show')",5,4,0.007763975155279503
2297,"('rape', 'rape')",20,1,0.007763975155279503
483,"('corner', 'scream')",10,2,0.007763975155279503
1957,"('much', 'right')",20,1,0.007763975155279503
2799,"('things', 'see')",5,4,0.007763975155279503
2268,"('price', 'pay')",5,4,0.007763975155279503
2663,"('still', 'hate')",5,4,0.007763975155279503
2187,"('pain', 'love')",10,2,0.007763975155279503
2900,"('trod', 'valley')",20,1,0.007763975155279503
767,"('far', 'behind')",5,4,0.007763975155279503
1302,"('hell', 'fire')",10,2,0.007763975155279503
3121,"('way', 'want')",10,2,0.007763975155279503
2239,"('please', 'let')",5,4,0.007763975155279503
1242,"('hate', 'much')",20,1,0.007763975155279503
268,"('body', 'full')",10,2,0.007763975155279503
993,"('full', 'rage')",10,2,0.007763975155279503
1655,"('like', 'cyclone')",20,1,0.007763975155279503
992,"('full', 'pain')",5,4,0.007763975155279503
2003,"('never', 'give')",10,2,0.007763975155279503
619,"('dog', 'day')",10,2,0.007763975155279503
2071,"('obliterate', 'makes')",10,2,0.007763975155279503
2291,"('rage', 'better')",10,2,0.007763975155279503
1201,"('gun', 'mother')",10,2,0.007763975155279503
65,"('alone', 'say')",5,4,0.007763975155279503
714,"('everybody', 'want')",5,4,0.007763975155279503
199,"('battle', 'mmm')",19,1,0.007375776397515528
1934,"('mmm', 'war')",19,1,0.007375776397515528
69,"('always', 'afraid')",19,1,0.007375776397515528
889,"('fire', 'fight')",9,2,0.006987577639751553
1780,"('love', 'come')",6,3,0.006987577639751553
1581,"('let', 'start')",18,1,0.006987577639751553
1112,"('going', 'fade')",6,3,0.006987577639751553
1115,"('going', 'fire')",6,3,0.006987577639751553
878,"('fire', 'dance')",9,2,0.006987577639751553
1310,"('hey', 'god')",18,1,0.006987577639751553
924,"('fire', 'set')",9,2,0.006987577639751553
1526,"('knows', 'trouble')",9,2,0.006987577639751553
1589,"('liar', 'kiss')",6,3,0.006987577639751553
927,"('fire', 'spark')",6,3,0.006987577639751553
1633,"('life', 'today')",6,3,0.006987577639751553
1729,"('look', 'away')",6,3,0.006987577639751553
1277,"('heart', 'heart')",6,3,0.006987577639751553
1767,"('lost', 'mind')",9,2,0.006987577639751553
1287,"('heart', 'stone')",6,3,0.006987577639751553
1498,"('know', 'liar')",6,3,0.006987577639751553
1272,"('heart', 'come')",6,3,0.006987577639751553
1119,"('going', 'hurt')",9,2,0.006987577639751553
1089,"('go', 'war')",9,2,0.006987577639751553
736,"('evil', 'see')",9,2,0.006987577639751553
2135,"('one', 'see')",6,3,0.006987577639751553
2064,"('nothing', 'wrong')",9,2,0.006987577639751553
457,"('comes', 'around')",6,3,0.006987577639751553
2913,"('trouble', 'think')",9,2,0.006987577639751553
2650,"('start', 'riot')",18,1,0.006987577639751553
180,"('back', 'home')",6,3,0.006987577639751553
1998,"('never', 'enough')",9,2,0.006987577639751553
174,"('back', 'come')",6,3,0.006987577639751553
2983,"('wage', 'war')",9,2,0.006987577639751553
1988,"('needs', 'reason')",6,3,0.006987577639751553
2009,"('never', 'lie')",18,1,0.006987577639751553
2639,"('stand', 'let')",6,3,0.006987577639751553
450,"('come', 'little')",6,3,0.006987577639751553
2804,"('think', 'know')",6,3,0.006987577639751553
2582,"('somebody', 'help')",9,2,0.006987577639751553
137,"('away', 'rape')",6,3,0.006987577639751553
1962,"('muscle', 'muscle')",18,1,0.006987577639751553
2911,"('trouble', 'seen')",9,2,0.006987577639751553
2718,"('survive', 'want')",6,3,0.006987577639751553
3035,"('want', 'say')",6,3,0.006987577639751553
2753,"('take', 'love')",9,2,0.006987577639751553
2146,"('ooh', 'baby')",6,3,0.006987577639751553
2795,"('things', 'life')",6,3,0.006987577639751553
526,"('dark', 'fear')",18,1,0.006987577639751553
2098,"('oh', 'well')",6,3,0.006987577639751553
2817,"(""threatenin'"", 'life')",6,3,0.006987577639751553
2177,"('pain', 'going')",6,3,0.006987577639751553
267,"('bodies', 'burning')",6,3,0.006987577639751553
2010,"('never', 'look')",6,3,0.006987577639751553
2845,"('time', 'take')",6,3,0.006987577639751553
2204,"('painkiller', 'painkiller')",9,2,0.006987577639751553
2056,"('nothing', 'feel')",6,3,0.006987577639751553
2037,"('night', 'took')",18,1,0.006987577639751553
2033,"('night', 'long')",9,2,0.006987577639751553
2029,"('night', 'every')",6,3,0.006987577639751553
1960,"('murder', 'shot')",6,3,0.006987577639751553
2601,"('sometimes', 'let')",6,3,0.006987577639751553
2145,"('one', 'would')",6,3,0.006987577639751553
3079,"('war', 'pigs')",6,3,0.006987577639751553
58,"('alive', 'dead')",9,2,0.006987577639751553
3146,"('whoa', 'whoa')",6,3,0.006987577639751553
3136,"('well', 'right')",9,2,0.006987577639751553
359,"('burning', 'war')",6,3,0.006987577639751553
1816,"('love', 'would')",6,3,0.006987577639751553
1875,"('many', 'times')",9,2,0.006987577639751553
3106,"('way', 'got')",9,2,0.006987577639751553
3228,"('wrong', 'another')",6,3,0.006987577639751553
1805,"('love', 'pain')",9,2,0.006987577639751553
3213,"('would', 'leave')",6,3,0.006987577639751553
2436,"('say', 'one')",6,3,0.006987577639751553
1800,"('love', 'need')",6,3,0.006987577639751553
2347,"('right', 'ah')",9,2,0.006987577639751553
3045,"('want', 'walk')",6,3,0.006987577639751553
1924,"('mind', 'never')",6,3,0.006987577639751553
342,"('burn', 'let')",9,2,0.006987577639751553
2415,"('said', 'war')",9,2,0.006987577639751553
200,"('battlefield', 'battlefield')",17,1,0.006599378881987578
2554,"('sipple', 'deh')",17,1,0.006599378881987578
381,"('cancer', 'cure')",17,1,0.006599378881987578
2723,"('sweet', 'fire')",16,1,0.006211180124223602
376,"('calling', 'legacy')",8,2,0.006211180124223602
918,"('fire', 'reach')",16,1,0.006211180124223602
2780,"('tell', 'world')",4,4,0.006211180124223602
363,"('burns', 'fire')",8,2,0.006211180124223602
374,"('call', 'upon')",4,4,0.006211180124223602
1313,"('hey', 'war')",8,2,0.006211180124223602
367,"('cage', 'despite')",8,2,0.006211180124223602
2750,"('take', 'life')",4,4,0.006211180124223602
1494,"('know', 'keep')",4,4,0.006211180124223602
2794,"('thing', 'makes')",4,4,0.006211180124223602
1409,"('inna', 'babylon')",16,1,0.006211180124223602
2451,"('scared', 'love')",4,4,0.006211180124223602
347,"('burn', 'say')",4,4,0.006211180124223602
2552,"('sing', 'pain')",8,2,0.006211180124223602
1437,"('joy', 'coming')",8,2,0.006211180124223602
2577,"('smokestack', 'lightning')",8,2,0.006211180124223602
1375,"('hurricane', 'rock')",8,2,0.006211180124223602
2607,"('soon', 'forget')",8,2,0.006211180124223602
2623,"('spawning', 'coming')",8,2,0.006211180124223602
2624,"('speak', 'anymore')",8,2,0.006211180124223602
1450,"('kill', 'hey')",8,2,0.006211180124223602
353,"('burning', 'dance')",16,1,0.006211180124223602
2452,"('scared', 'scared')",8,2,0.006211180124223602
2640,"('stand', 'line')",4,4,0.006211180124223602
354,"('burning', 'fire')",8,2,0.006211180124223602
2642,"('stand', 'shout')",8,2,0.006211180124223602
294,"('breaks', 'heart')",4,4,0.006211180124223602
2468,"('search', 'destroy')",16,1,0.006211180124223602
2705,"('suffocating', 'much')",8,2,0.006211180124223602
2707,"('suffocating', 'would')",8,2,0.006211180124223602
2521,"('shall', 'lay')",8,2,0.006211180124223602
358,"('burning', 'ring')",8,2,0.006211180124223602
684,"('even', 'empty')",8,2,0.006211180124223602
1293,"('hearts', 'fire')",16,1,0.006211180124223602
3092,"('war', 'zone')",8,2,0.006211180124223602
1193,"('gun', 'dog')",8,2,0.006211180124223602
135,"('away', 'oh')",4,4,0.006211180124223602
1162,"('got', 'got')",16,1,0.006211180124223602
3033,"('want', 'riot')",16,1,0.006211180124223602
118,"('arrow', 'shoot')",8,2,0.006211180124223602
3064,"('war', 'going')",4,4,0.006211180124223602
3070,"('war', 'inna')",16,1,0.006211180124223602
3073,"('war', 'machine')",4,4,0.006211180124223602
1138,"('gone', 'go')",8,2,0.006211180124223602
3082,"('war', 'speak')",8,2,0.006211180124223602
3091,"('war', 'world')",8,2,0.006211180124223602
3113,"('way', 'look')",16,1,0.006211180124223602
2805,"('think', 'might')",4,4,0.006211180124223602
3122,"('way', 'war')",4,4,0.006211180124223602
3134,"('well', 'know')",4,4,0.006211180124223602
3176,"('woman', 'lord')",16,1,0.006211180124223602
45,"('ai', 'got')",4,4,0.006211180124223602
1024,"('get', 'high')",4,4,0.006211180124223602
1086,"('go', 'oh')",4,4,0.006211180124223602
3243,"('yeah', 'come')",4,4,0.006211180124223602
3248,"('yeah', 'feel')",4,4,0.006211180124223602
3251,"('yeah', 'going')",4,4,0.006211180124223602
3267,"('yeah', 'war')",8,2,0.006211180124223602
3283,"('young', 'men')",8,2,0.006211180124223602
3010,"('want', 'feel')",4,4,0.006211180124223602
3004,"('want', 'break')",8,2,0.006211180124223602
157,"('baby', 'get')",4,4,0.006211180124223602
969,"('forget', 'must')",8,2,0.006211180124223602
231,"('believe', 'still')",8,2,0.006211180124223602
227,"('believe', 'saved')",8,2,0.006211180124223602
2816,"('threat', 'deserves')",8,2,0.006211180124223602
223,"('believe', 'everything')",4,4,0.006211180124223602
217,"('begun', 'everybody')",8,2,0.006211180124223602
2837,"('time', 'fight')",4,4,0.006211180124223602
1284,"('heart', 'soul')",8,2,0.006211180124223602
2840,"('time', 'life')",4,4,0.006211180124223602
2871,"('total', 'war')",8,2,0.006211180124223602
2875,"('touch', 'turn')",8,2,0.006211180124223602
2898,"('tries', 'infect')",8,2,0.006211180124223602
2910,"('trouble', 'need')",16,1,0.006211180124223602
2922,"('try', 'fight')",8,2,0.006211180124223602
2929,"('turn', 'back')",4,4,0.006211180124223602
2938,"('turned', 'around')",4,4,0.006211180124223602
2961,"('us', 'hate')",8,2,0.006211180124223602
178,"('back', 'get')",4,4,0.006211180124223602
1240,"('hate', 'love')",8,2,0.006211180124223602
2987,"('wait', 'till')",4,4,0.006211180124223602
1217,"('happiness', 'happiness')",8,2,0.006211180124223602
3002,"('want', 'alone')",4,4,0.006211180124223602
166,"('baby', 'oh-oh')",8,2,0.006211180124223602
165,"('baby', 'oh')",4,4,0.006211180124223602
2432,"('say', 'like')",4,4,0.006211180124223602
2490,"('seeing', 'calling')",8,2,0.006211180124223602
2307,"('ready', 'break')",8,2,0.006211180124223602
453,"('come', 'play')",16,1,0.006211180124223602
1685,"('like', 'way')",8,2,0.006211180124223602
1734,"('look', 'good')",8,2,0.006211180124223602
669,"('end', 'embrace')",8,2,0.006211180124223602
2167,"('pain', 'better')",8,2,0.006211180124223602
426,"('cocaine', 'lie')",8,2,0.006211180124223602
809,"('fell', 'burning')",8,2,0.006211180124223602
1770,"('lost', 'oh')",4,4,0.006211180124223602
708,"('every', 'word')",4,4,0.006211180124223602
2304,"('reach', 'tonight')",16,1,0.006211180124223602
1535,"('late', 'night')",4,4,0.006211180124223602
438,"('come', 'burn')",4,4,0.006211180124223602
495,"('crash', 'baby')",8,2,0.006211180124223602
802,"('feeling', 'compare')",8,2,0.006211180124223602
2067,"('nowhere', 'run')",4,4,0.006211180124223602
1673,"('like', 'lying')",4,4,0.006211180124223602
1555,"('legacy', 'spawning')",8,2,0.006211180124223602
470,"('compare', 'joy')",8,2,0.006211180124223602
468,"('coming', 'take')",8,2,0.006211180124223602
1840,"('madly', 'anger')",16,1,0.006211180124223602
489,"('could', 'last')",4,4,0.006211180124223602
456,"('come', 'undone')",4,4,0.006211180124223602
1651,"('like', 'bullet')",4,4,0.006211180124223602
2251,"('predict', 'riot')",16,1,0.006211180124223602
465,"('coming', 'corrupting')",8,2,0.006211180124223602
582,"('deserves', 'response')",8,2,0.006211180124223602
466,"('coming', 'even')",8,2,0.006211180124223602
2324,"('reason', 'sing')",8,2,0.006211180124223602
1686,"('like', 'would')",8,2,0.006211180124223602
524,"('dare', 'would')",8,2,0.006211180124223602
1841,"('madness', 'coming')",8,2,0.006211180124223602
1727,"('long', 'time')",4,4,0.006211180124223602
2416,"('said', 'would')",4,4,0.006211180124223602
541,"('day', 'know')",4,4,0.006211180124223602
1927,"('minds', 'oh')",4,4,0.006211180124223602
666,"('empty', 'threat')",8,2,0.006211180124223602
1952,"('moves', 'body')",16,1,0.006211180124223602
484,"('corrupting', 'among')",8,2,0.006211180124223602
1499,"('know', 'look')",8,2,0.006211180124223602
1779,"('love', 'burning')",4,4,0.006211180124223602
1742,"('lord', 'going')",16,1,0.006211180124223602
635,"('driven', 'pain')",8,2,0.006211180124223602
822,"('fight', 'even')",8,2,0.006211180124223602
2097,"('oh', 'war')",8,2,0.006211180124223602
1736,"('look', 'like')",4,4,0.006211180124223602
1796,"('love', 'like')",4,4,0.006211180124223602
725,"('everything', 'tries')",8,2,0.006211180124223602
523,"('dare', 'believe')",8,2,0.006211180124223602
1705,"('live', 'die')",4,4,0.006211180124223602
1965,"('must', 'destroy')",8,2,0.006211180124223602
2371,"('riot', 'want')",16,1,0.006211180124223602
746,"('eyes', 'got')",4,4,0.006211180124223602
2365,"('right', 'wrong')",4,4,0.006211180124223602
1597,"('lie', 'cocaine')",8,2,0.006211180124223602
649,"('drums', 'fire')",8,2,0.006211180124223602
2142,"('one', 'two')",8,2,0.006211180124223602
2339,"('response', 'soon')",8,2,0.006211180124223602
2927,"('turn', 'around')",5,3,0.005822981366459627
1255,"('hatred', 'grow')",5,3,0.005822981366459627
1625,"('life', 'life')",5,3,0.005822981366459627
1262,"('heal', 'pain')",5,3,0.005822981366459627
1650,"('like', 'broken')",5,3,0.005822981366459627
579,"('deny', 'words')",5,3,0.005822981366459627
185,"('back', 'take')",5,3,0.005822981366459627
77,"('always', 'wins')",15,1,0.005822981366459627
74,"('always', 'got')",5,3,0.005822981366459627
1624,"('life', 'left')",5,3,0.005822981366459627
2007,"('never', 'leave')",5,3,0.005822981366459627
1989,"('needs', 'tell')",5,3,0.005822981366459627
3112,"('way', 'long')",5,3,0.005822981366459627
1247,"('hate', 'tell')",5,3,0.005822981366459627
105,"('apart', 'nerves')",5,3,0.005822981366459627
1921,"('mind', 'know')",5,3,0.005822981366459627
1710,"('live', 'one')",5,3,0.005822981366459627
119,"('ask', 'ask')",15,1,0.005822981366459627
1134,"('gold', 'gold')",15,1,0.005822981366459627
123,"('authority', 'always')",15,1,0.005822981366459627
124,"('authority', 'authority')",15,1,0.005822981366459627
139,"('away', 'scared')",5,3,0.005822981366459627
3084,"('war', 'stupid')",15,1,0.005822981366459627
1183,"('grip', 'tight')",5,3,0.005822981366459627
1191,"('gun', 'bang')",5,3,0.005822981366459627
1976,"('need', 'know')",5,3,0.005822981366459627
1693,"('little', 'bit')",5,3,0.005822981366459627
607,"('devil', 'town')",15,1,0.005822981366459627
1206,"('guns', 'guns')",15,1,0.005822981366459627
1209,"('ha', 'ha')",5,3,0.005822981366459627
1741,"('looking', 'clear')",5,3,0.005822981366459627
3103,"('way', 'always')",5,3,0.005822981366459627
1123,"('going', 'lose')",5,3,0.005822981366459627
173,"('back', 'baby')",5,3,0.005822981366459627
1238,"('hate', 'know')",15,1,0.005822981366459627
1992,"('nervous', 'breakdown')",15,1,0.005822981366459627
1663,"('like', 'going')",5,3,0.005822981366459627
1995,"('never', 'change')",5,3,0.005822981366459627
591,"('desire', 'lost')",5,3,0.005822981366459627
1854,"('make', 'see')",5,3,0.005822981366459627
1730,"('look', 'back')",5,3,0.005822981366459627
2077,"('oh', 'feel')",5,3,0.005822981366459627
1347,"('hold', 'right')",5,3,0.005822981366459627
1114,"('going', 'find')",5,3,0.005822981366459627
2272,"('pull', 'trigger')",5,3,0.005822981366459627
2572,"('slipping', 'away')",5,3,0.005822981366459627
2546,"('show', 'world')",5,3,0.005822981366459627
1417,"('inside', 'bring')",5,3,0.005822981366459627
2312,"('ready', 'win')",5,3,0.005822981366459627
1442,"('juliet', 'samson')",5,3,0.005822981366459627
1791,"('love', 'hurt')",5,3,0.005822981366459627
1801,"('love', 'never')",5,3,0.005822981366459627
2364,"('right', 'want')",5,3,0.005822981366459627
2482,"('see', 'one')",5,3,0.005822981366459627
2368,"('riot', 'let')",15,1,0.005822981366459627
356,"('burning', 'inside')",5,3,0.005822981366459627
1478,"('know', 'best')",5,3,0.005822981366459627
852,"('fighting', 'love')",5,3,0.005822981366459627
20,"('afraid', 'die')",5,3,0.005822981366459627
1502,"('know', 'mean')",5,3,0.005822981366459627
1486,"('know', 'fire')",5,3,0.005822981366459627
2386,"('romeo', 'juliet')",5,3,0.005822981366459627
2442,"('say', 'split')",5,3,0.005822981366459627
2402,"('run', 'run')",5,3,0.005822981366459627
3286,"('zone', 'going')",5,3,0.005822981366459627
1492,"('know', 'hey')",5,3,0.005822981366459627
2413,"('said', 'love')",5,3,0.005822981366459627
2417,"('samson', 'delilah')",5,3,0.005822981366459627
3233,"('ya', 'got')",5,3,0.005822981366459627
1361,"('hope', 'burn')",5,3,0.005822981366459627
2632,"('split', 'words')",5,3,0.005822981366459627
2736,"('take', 'breath')",5,3,0.005822981366459627
1285,"('heart', 'stays')",5,3,0.005822981366459627
539,"('day', 'got')",5,3,0.005822981366459627
2812,"('though', 'know')",5,3,0.005822981366459627
508,"('cry', 'say')",5,3,0.005822981366459627
237,"('bet', 'love')",5,3,0.005822981366459627
2781,"('tellin', 'lies')",5,3,0.005822981366459627
256,"('bled', 'days')",15,1,0.005822981366459627
2184,"('pain', 'life')",5,3,0.005822981366459627
904,"('fire', 'know')",5,3,0.005822981366459627
479,"('control', 'life')",5,3,0.005822981366459627
655,"('early', 'morning')",5,3,0.005822981366459627
2648,"('start', 'grip')",5,3,0.005822981366459627
2227,"('people', 'stupid')",15,1,0.005822981366459627
1806,"('love', 'see')",5,3,0.005822981366459627
2662,"('still', 'got')",5,3,0.005822981366459627
900,"('fire', 'hold')",5,3,0.005822981366459627
2256,"('pressure', 'drop')",15,1,0.005822981366459627
2654,"('stays', 'cool')",5,3,0.005822981366459627
22,"('afraid', 'go')",7,2,0.005434782608695652
1137,"('gon', 'trouble')",14,1,0.005434782608695652
1876,"('mars', 'needs')",14,1,0.005434782608695652
1859,"('make', 'want')",7,2,0.005434782608695652
1130,"('going', 'start')",14,1,0.005434782608695652
8,"('absolve', 'sin')",14,1,0.005434782608695652
1731,"('look', 'better')",14,1,0.005434782608695652
1021,"('get', 'found')",7,2,0.005434782608695652
3211,"('would', 'go')",7,2,0.005434782608695652
696,"('ever', 'seen')",7,2,0.005434782608695652
3215,"('would', 'make')",7,2,0.005434782608695652
3189,"('world', 'afraid')",7,2,0.005434782608695652
2430,"('say', 'heard')",7,2,0.005434782608695652
3078,"('war', 'people')",7,2,0.005434782608695652
1607,"('lie', 'want')",7,2,0.005434782608695652
240,"('better', 'better')",14,1,0.005434782608695652
243,"('better', 'know')",7,2,0.005434782608695652
1574,"('let', 'light')",7,2,0.005434782608695652
2763,"('taste', 'lips')",7,2,0.005434782608695652
2743,"('take', 'fire')",7,2,0.005434782608695652
2725,"('sweet', 'sweet')",7,2,0.005434782608695652
276,"('bomb', 'turned')",14,1,0.005434782608695652
1348,"('hold', 'take')",7,2,0.005434782608695652
873,"('fire', 'cold')",7,2,0.005434782608695652
2532,"('shiny', 'gun')",14,1,0.005434782608695652
339,"('burn', 'got')",7,2,0.005434782608695652
408,"('chicks', 'look')",14,1,0.005434782608695652
851,"('fighting', 'fire')",7,2,0.005434782608695652
1480,"('know', 'coming')",7,2,0.005434782608695652
2383,"('rock', 'rock')",7,2,0.005434782608695652
2400,"('run', 'life')",7,2,0.005434782608695652
390,"('caught', 'fire')",7,2,0.005434782608695652
3072,"('war', 'know')",7,2,0.005434782608695652
2140,"('one', 'thousand')",7,2,0.005434782608695652
544,"('days', 'get')",7,2,0.005434782608695652
149,"('away', 'world')",7,2,0.005434782608695652
1980,"('need', 'need')",7,2,0.005434782608695652
605,"('devil', 'devil')",7,2,0.005434782608695652
1222,"('hard', 'say')",7,2,0.005434782608695652
1990,"('needs', 'women')",14,1,0.005434782608695652
956,"('floor', 'little')",7,2,0.005434782608695652
1954,"('much', 'higher')",7,2,0.005434782608695652
722,"('everything', 'makes')",7,2,0.005434782608695652
2004,"('never', 'go')",7,2,0.005434782608695652
2051,"('none', 'chicks')",14,1,0.005434782608695652
2897,"('tried', 'break')",7,2,0.005434782608695652
2883,"('toxic', 'waltz')",14,1,0.005434782608695652
835,"('fight', 'live')",7,2,0.005434782608695652
2863,"('tonight', 'hearts')",14,1,0.005434782608695652
1622,"('life', 'killer')",14,1,0.005434782608695652
3061,"('war', 'final')",7,2,0.005434782608695652
733,"('evil', 'men')",14,1,0.005434782608695652
2636,"('st.', 'anger')",13,1,0.005046583850931677
3143,"('white', 'demon')",13,1,0.005046583850931677
2228,"('perfect', 'nightmare')",13,1,0.005046583850931677
2144,"('one', 'wins')",13,1,0.005046583850931677
0,"(""'round"", 'neck')",13,1,0.005046583850931677
3289,"('’', 'afraid')",13,1,0.005046583850931677
17,"('afraid', 'americans')",13,1,0.005046583850931677
88,"('anger', 'madly')",13,1,0.005046583850931677
1007,"('get', 'armor')",13,1,0.005046583850931677
273,"('bomb', 'bomb')",13,1,0.005046583850931677
85,"('anger', ""'round"")",13,1,0.005046583850931677
751,"('eyes', 'took')",13,1,0.005046583850931677
413,"('church', 'church')",12,1,0.004658385093167702
1576,"('let', 'oh')",4,3,0.004658385093167702
2343,"('return', 'sender')",6,2,0.004658385093167702
782,"('fears', 'held')",6,2,0.004658385093167702
2334,"('remember', 'said')",4,3,0.004658385093167702
953,"('flight', 'tonight')",12,1,0.004658385093167702
2325,"('rebuild', 'start')",6,2,0.004658385093167702
2327,"('red', 'women')",12,1,0.004658385093167702
2369,"('riot', 'predict')",12,1,0.004658385093167702
2985,"('wait', 'fire')",12,1,0.004658385093167702
1241,"('hate', 'loving')",12,1,0.004658385093167702
2986,"('wait', 'light')",6,2,0.004658385093167702
2992,"('walk', 'street')",4,3,0.004658385093167702
2322,"('reason', 'another')",6,2,0.004658385093167702
2319,"('really', 'know')",6,2,0.004658385093167702
790,"('feel', 'feel')",4,3,0.004658385093167702
650,"('dude', 'see')",6,2,0.004658385093167702
2943,"('twist', 'minds')",6,2,0.004658385093167702
400,"('chance', 'love')",4,3,0.004658385093167702
169,"('baby', 'rock')",6,2,0.004658385093167702
1554,"('left', 'hide')",4,3,0.004658385093167702
803,"('feeling', 'dark')",6,2,0.004658385093167702
187,"('bad', 'babe')",6,2,0.004658385093167702
188,"('bad', 'bad')",4,3,0.004658385093167702
2925,"('try', 'want')",6,2,0.004658385093167702
