,word,totalRepetitions,fileOcurrences,weight
748,"('display', 'full')",11,11,0.04697204968944099
1772,"('lyrics', 'song')",11,11,0.04697204968944099
1187,"('goin', 'blind')",30,4,0.046583850931677016
2243,"('por', 'mi')",15,8,0.046583850931677016
1695,"('lonely', 'girl')",40,3,0.046583850931677016
2871,"('take', 'away')",20,6,0.046583850931677016
1052,"('feels', 'like')",15,8,0.046583850931677016
682,"('decirte', 'que')",15,8,0.046583850931677016
864,"('en', 'ti')",17,7,0.04619565217391304
2380,"('que', 'ya')",13,9,0.045419254658385096
1857,"('militia', 'metal')",39,3,0.045419254658385096
1747,"('look', 'find')",19,6,0.04425465838509317
1831,"('mi', 'amor')",14,8,0.043478260869565216
683,"('deep', 'inside')",14,8,0.043478260869565216
1505,"('la', 'noche')",14,8,0.043478260869565216
355,"('broken', 'glass')",28,4,0.043478260869565216
1705,"('lonely', 'nights')",27,4,0.04192546583850932
3137,"('tus', 'besos')",12,9,0.04192546583850932
1562,"('left', 'behind')",12,9,0.04192546583850932
2723,"('slow', 'motion')",54,2,0.04192546583850932
107,"('amor', 'sin')",18,6,0.04192546583850932
392,"('call', 'name')",18,6,0.04192546583850932
816,"('el', 'día')",12,9,0.04192546583850932
938,"('estar', 'sin')",18,6,0.04192546583850932
3278,"('waiting', 'time')",21,5,0.04076086956521739
1289,"('hasta', 'el')",15,7,0.04076086956521739
1687,"('lonely', 'could')",21,5,0.04076086956521739
992,"('fall', 'catch')",21,5,0.04076086956521739
1738,"('long', 'long')",15,7,0.04076086956521739
511,"('con', 'una')",13,8,0.040372670807453416
1830,"('mi', 'alma')",13,8,0.040372670807453416
487,"('como', 'un')",13,8,0.040372670807453416
990,"('fall', 'apart')",17,6,0.039596273291925464
1748,"('look', 'like')",20,5,0.03881987577639751
1586,"('let', 'take')",20,5,0.03881987577639751
3053,"('todo', 'el')",14,7,0.03804347826086957
1520,"('la', 'verdad')",14,7,0.03804347826086957
99,"('amor', 'de')",14,7,0.03804347826086957
2298,"('que', 'al')",14,7,0.03804347826086957
1180,"('go', 'slow')",14,7,0.03804347826086957
1487,"('la', 'gente')",16,6,0.037267080745341616
861,"('en', 'que')",12,8,0.037267080745341616
3055,"('todo', 'lo')",12,8,0.037267080745341616
2307,"('que', 'de')",12,8,0.037267080745341616
841,"('el', 'viento')",12,8,0.037267080745341616
1225,"('got', 'get')",16,6,0.037267080745341616
644,"('de', 'que')",12,8,0.037267080745341616
2242,"('por', 'la')",12,8,0.037267080745341616
2340,"('que', 'nos')",12,8,0.037267080745341616
1070,"('find', 'time')",19,5,0.03687888198757764
1758,"('lost', 'look')",19,5,0.03687888198757764
1720,"('lonely', 'street')",19,5,0.03687888198757764
2972,"('think', 'lonely')",31,3,0.03610248447204969
650,"('de', 'su')",13,7,0.035326086956521736
2111,"('one', 'one')",13,7,0.035326086956521736
2250,"('por', 'tu')",13,7,0.035326086956521736
2638,"('si', 'es')",13,7,0.035326086956521736
3177,"('un', 'sueño')",13,7,0.035326086956521736
444,"('close', 'eyes')",15,6,0.03493788819875776
2065,"('oh', 'lonely')",18,5,0.03493788819875776
1704,"('lonely', 'night')",15,6,0.03493788819875776
21,"('aganjú', 'aganjú')",30,3,0.03493788819875776
2992,"('ti', 'te')",15,6,0.03493788819875776
2039,"('nowhere', 'go')",18,5,0.03493788819875776
1119,"('get', 'back')",15,6,0.03493788819875776
833,"('el', 'rey')",15,6,0.03493788819875776
2127,"('otra', 'vez')",11,8,0.034161490683229816
2344,"('que', 'paso')",22,4,0.034161490683229816
119,"('another', 'day')",22,4,0.034161490683229816
2013,"('night', 'fever')",44,2,0.034161490683229816
345,"('break', 'going')",29,3,0.03377329192546584
512,"('con', 'él')",17,5,0.03299689440993789
215,"('baby', 'know')",14,6,0.03260869565217391
3063,"('tonight', 'want')",21,4,0.03260869565217391
3476,"('yo', 'la')",14,6,0.03260869565217391
2240,"('por', 'eso')",12,7,0.03260869565217391
1509,"('la', 'piel')",12,7,0.03260869565217391
1340,"('help', 'please')",21,4,0.03260869565217391
575,"('cuenta', 'que')",12,7,0.03260869565217391
2337,"('que', 'mi')",10,8,0.031055900621118012
2464,"('rodar', 'rodar')",20,4,0.031055900621118012
2000,"('ni', 'nadie')",16,5,0.031055900621118012
482,"('como', 'el')",10,8,0.031055900621118012
3019,"('time', 'go')",10,8,0.031055900621118012
1546,"('last', 'time')",16,5,0.031055900621118012
2449,"('right', 'right')",13,6,0.030279503105590064
708,"('dicen', 'que')",13,6,0.030279503105590064
1029,"('fault', 'fault')",26,3,0.030279503105590064
2909,"('te', 'di')",13,6,0.030279503105590064
2986,"('ti', 'mi')",13,6,0.030279503105590064
1955,"('nadie', 'que')",13,6,0.030279503105590064
553,"('creo', 'que')",13,6,0.030279503105590064
453,"('come', 'back')",11,7,0.029891304347826088
3171,"('un', 'poco')",11,7,0.029891304347826088
501,"('con', 'mi')",11,7,0.029891304347826088
2757,"('someone', 'else')",15,5,0.029114906832298136
1701,"('lonely', 'long')",25,3,0.029114906832298136
1045,"('feel', 'sick')",25,3,0.029114906832298136
2185,"('pero', 'lo')",15,5,0.029114906832298136
1447,"('know', 'feels')",12,6,0.027950310559006212
3121,"('tu', 'vida')",12,6,0.027950310559006212
680,"('decir', 'que')",12,6,0.027950310559006212
2262,"('porque', 'yo')",12,6,0.027950310559006212
3297,"('want', 'die')",24,3,0.027950310559006212
1057,"('fever', 'fever')",18,4,0.027950310559006212
1060,"('fever', 'night')",24,3,0.027950310559006212
3486,"('yo', 'se')",12,6,0.027950310559006212
1709,"('lonely', 'one')",14,5,0.02717391304347826
2697,"('sin', 'tu')",10,7,0.02717391304347826
307,"('blind', 'see')",23,3,0.026785714285714284
1059,"('fever', 'know')",23,3,0.026785714285714284
1148,"('girl', 'lonely')",23,3,0.026785714285714284
410,"('catch', 'waiting')",17,4,0.026397515527950312
1656,"('llorar', 'llorar')",17,4,0.026397515527950312
1196,"('going', 'hungry')",34,2,0.026397515527950312
2694,"('sin', 'saber')",11,6,0.02562111801242236
3093,"('tu', 'alma')",11,6,0.02562111801242236
526,"('corazón', 'que')",11,6,0.02562111801242236
1006,"('fall', 'pieces')",22,3,0.02562111801242236
1477,"('la', 'boca')",13,5,0.025232919254658384
1170,"('go', 'away')",8,8,0.024844720496894408
243,"('bang', 'bang')",16,4,0.024844720496894408
298,"('birds', 'share')",32,2,0.024844720496894408
2975,"('thought', 'would')",8,8,0.024844720496894408
1146,"('girl', 'know')",16,4,0.024844720496894408
3186,"('una', 'vez')",9,7,0.024456521739130436
1706,"('lonely', 'nobody')",21,3,0.024456521739130436
961,"('every', 'night')",9,7,0.024456521739130436
2181,"('pero', 'el')",9,7,0.024456521739130436
3362,"('well', 'lonely')",21,3,0.024456521739130436
2393,"('quiero', 'que')",9,7,0.024456521739130436
616,"('de', 'amar')",9,7,0.024456521739130436
2872,"('take', 'back')",10,6,0.023291925465838508
2535,"('say', 'say')",12,5,0.023291925465838508
638,"('de', 'mí')",10,6,0.023291925465838508
198,"('away', 'trash')",30,2,0.023291925465838508
641,"('de', 'nuevo')",10,6,0.023291925465838508
2932,"('te', 'vi')",12,5,0.023291925465838508
1210,"('gone', 'away')",12,5,0.023291925465838508
2318,"('que', 'estas')",10,6,0.023291925465838508
1845,"('mi', 'mente')",10,6,0.023291925465838508
807,"('el', 'corazon')",10,6,0.023291925465838508
1572,"('let', 'fall')",12,5,0.023291925465838508
2530,"('say', 'goodbye')",10,6,0.023291925465838508
