,word,totalRepetitions,fileOcurrences,weight
2238,"('love', 'love')",2534,270,265.5978260869565
1731,"('know', 'love')",201,89,6.944487577639752
2074,"('love', 'baby')",245,71,6.752717391304348
2275,"('love', 'oh')",190,74,5.458074534161491
2210,"('love', 'know')",161,70,4.375
197,"('baby', 'love')",183,58,4.120341614906832
2554,"('merry', 'christmas')",326,31,3.923136645962733
2227,"('love', 'like')",201,47,3.667313664596273
2266,"('love', 'need')",199,41,3.167313664596273
2399,"('love', 'want')",172,42,2.8043478260869565
4294,"('yeah', 'yeah')",156,45,2.7251552795031055
1126,"('give', 'love')",143,49,2.720108695652174
2696,"('need', 'love')",186,35,2.527173913043478
2174,"('love', 'got')",133,44,2.2717391304347827
2268,"('love', 'never')",141,40,2.18944099378882
1824,"('let', 'go')",115,49,2.1875
3265,"('say', 'love')",122,45,2.1312111801242235
3972,"('want', 'love')",169,31,2.0337732919254656
4047,"('way', 'love')",154,31,1.8532608695652173
2401,"('love', 'way')",137,32,1.7018633540372672
1311,"('got', 'love')",143,29,1.6098602484472049
1727,"('know', 'know')",118,35,1.6032608695652173
168,"('baby', 'baby')",112,34,1.4782608695652173
2856,"('oh', 'love')",95,40,1.4751552795031055
2862,"('oh', 'oh')",120,29,1.3509316770186335
2418,"('love', 'yeah')",72,47,1.313664596273292
2162,"('love', 'give')",90,33,1.1529503105590062
2106,"('love', 'come')",128,23,1.1428571428571428
903,"('feel', 'like')",101,29,1.1370341614906831
2060,"('love', 'always')",83,34,1.095496894409938
1619,"('joy', 'joy')",152,17,1.0031055900621118
2415,"('love', 'would')",73,35,0.9918478260869565
65,"('always', 'love')",106,24,0.9875776397515528
2832,"('oh', 'baby')",84,28,0.9130434782608695
3678,"('tell', 'love')",81,28,0.8804347826086957
2144,"('love', 'feel')",88,24,0.8198757763975155
2342,"('love', 'someone')",113,18,0.7895962732919255
4278,"('yeah', 'love')",57,34,0.7523291925465838
2878,"('oh', 'yeah')",55,35,0.7472826086956522
4138,"('without', 'love')",103,18,0.71972049689441
1933,"('like', 'love')",77,24,0.717391304347826
3123,"('really', 'love')",84,22,0.717391304347826
2367,"('love', 'tell')",74,23,0.6607142857142857
4126,"('wish', 'merry')",153,11,0.6533385093167702
1207,"('god', 'god')",129,13,0.6510093167701864
2278,"('love', 'one')",66,25,0.640527950310559
3733,"('think', 'love')",73,22,0.6234472049689441
503,"('christmas', 'merry')",103,15,0.5997670807453416
2318,"('love', 'say')",64,23,0.5714285714285714
1453,"('heart', 'love')",54,27,0.5659937888198758
2556,"('merry', 'little')",97,15,0.5648291925465838
1973,"('little', 'christmas')",96,15,0.5590062111801242
2184,"('love', 'heart')",54,26,0.5450310559006211
2169,"('love', 'going')",54,26,0.5450310559006211
3313,"('see', 'love')",59,23,0.5267857142857143
2419,"('love', 'yes')",56,24,0.5217391304347826
3113,"('real', 'love')",164,8,0.5093167701863354
793,"('every', 'day')",40,32,0.4968944099378882
3413,"('sing', 'love')",142,9,0.49611801242236025
2346,"('love', 'song')",106,12,0.4937888198757764
2483,"('make', 'love')",84,15,0.4891304347826087
2154,"('love', 'forever')",132,9,0.4611801242236025
264,"('beautiful', 'beautiful')",108,11,0.4611801242236025
2640,"('much', 'love')",78,15,0.45419254658385094
2749,"('never', 'let')",45,26,0.45419254658385094
189,"('baby', 'know')",46,25,0.44642857142857145
3557,"('still', 'love')",76,15,0.44254658385093165
529,"('come', 'baby')",65,17,0.42895962732919257
2263,"('love', 'much')",61,18,0.42624223602484473
2777,"('new', 'year')",75,14,0.4076086956521739
4220,"('would', 'like')",38,27,0.3982919254658385
803,"('every', 'time')",51,20,0.39596273291925466
2222,"('love', 'life')",51,20,0.39596273291925466
2297,"('love', 'real')",60,16,0.37267080745341613
1393,"('happy', 'new')",72,13,0.36335403726708076
2108,"('love', 'could')",49,19,0.36141304347826086
956,"('find', 'way')",46,20,0.35714285714285715
2149,"('love', 'find')",60,15,0.34937888198757766
483,"('christmas', 'day')",78,11,0.3330745341614907
2955,"('ooh', 'love')",45,19,0.3319099378881988
1383,"('happy', 'happy')",70,12,0.32608695652173914
904,"('feel', 'love')",64,13,0.32298136645962733
292,"('believe', 'love')",69,12,0.32142857142857145
2309,"('love', 'right')",55,15,0.3202639751552795
4001,"('want', 'want')",50,16,0.3105590062111801
2352,"('love', 'strong')",47,17,0.31017080745341613
1832,"('let', 'know')",44,18,0.30745341614906835
513,"('christmas', 'want')",79,10,0.30667701863354035
2279,"('love', 'ooh')",43,18,0.3004658385093168
2131,"('love', 'ever')",40,19,0.2950310559006211
584,"('could', 'love')",62,12,0.2888198757763975
1876,"('life', 'love')",43,17,0.28377329192546585
491,"('christmas', 'happy')",56,13,0.2826086956521739
2321,"('love', 'see')",32,22,0.2732919254658385
2245,"('love', 'make')",44,16,0.2732919254658385
2557,"('merry', 'merry')",100,7,0.2717391304347826
3850,"('true', 'love')",41,17,0.2705745341614907
2726,"('needs', 'love')",77,9,0.26902173913043476
543,"('come', 'love')",77,9,0.26902173913043476
2477,"('make', 'feel')",38,18,0.265527950310559
4222,"('would', 'love')",36,19,0.265527950310559
3967,"('want', 'know')",42,16,0.2608695652173913
2958,"('ooh', 'ooh')",55,12,0.2562111801242236
3440,"('somebody', 'love')",66,10,0.2562111801242236
2752,"('never', 'love')",64,10,0.2484472049689441
4005,"('want', 'wish')",105,6,0.24456521739130435
1679,"('kiss', 'kiss')",77,8,0.2391304347826087
2933,"('one', 'thing')",36,17,0.2375776397515528
866,"('fallen', 'love')",100,6,0.2329192546583851
1764,"('know', 'want')",40,15,0.2329192546583851
1836,"('let', 'love')",54,11,0.23059006211180125
1447,"('heart', 'heart')",54,11,0.23059006211180125
2918,"('one', 'love')",37,16,0.22981366459627328
2403,"('love', 'well')",37,16,0.22981366459627328
2668,"('name', 'love')",73,8,0.2267080745341615
2133,"('love', 'everybody')",53,11,0.2263198757763975
2105,"('love', 'christmas')",52,11,0.2220496894409938
924,"('feliz', 'navidad')",95,6,0.22127329192546583
948,"('find', 'love')",34,16,0.2111801242236025
1283,"('good', 'love')",49,11,0.20923913043478262
2221,"('love', 'let')",33,16,0.20496894409937888
1015,"('friends', 'dear')",29,18,0.20263975155279504
1639,"('joy', 'world')",58,9,0.20263975155279504
3345,"('set', 'free')",40,13,0.20186335403726707
2479,"('make', 'happy')",52,10,0.20186335403726707
1178,"('go', 'love')",37,14,0.20108695652173914
2414,"('love', 'world')",30,17,0.19798136645962733
2206,"('love', 'keep')",36,14,0.1956521739130435
209,"('baby', 'oh')",31,16,0.19254658385093168
2298,"('love', 'really')",31,16,0.19254658385093168
2385,"('love', 'true')",33,15,0.1921583850931677
3272,"('say', 'say')",49,10,0.19021739130434784
1721,"('know', 'got')",28,17,0.18478260869565216
2341,"('love', 'somebody')",42,11,0.1793478260869565
193,"('baby', 'let')",41,11,0.1750776397515528
3754,"('thought', 'would')",28,16,0.17391304347826086
1509,"('hey', 'hey')",32,14,0.17391304347826086
1970,"('little', 'bit')",49,9,0.17119565217391305
3384,"('show', 'love')",44,10,0.17080745341614906
2767,"('never', 'thought')",29,15,0.16886645962732919
795,"('every', 'heart')",31,14,0.16847826086956522
3076,"('pretty', 'baby')",36,12,0.16770186335403728
1928,"('like', 'know')",25,17,0.16498447204968944
871,"('falling', 'love')",42,10,0.16304347826086957
3361,"('shake', 'love')",105,4,0.16304347826086957
3709,"('thing', 'love')",38,11,0.1622670807453416
2057,"('love', 'ai')",51,8,0.15838509316770186
1282,"('good', 'life')",67,6,0.15605590062111802
3625,"('take', 'away')",33,12,0.15372670807453417
2112,"('love', 'darling')",30,13,0.1513975155279503
3584,"('strong', 'love')",54,7,0.14673913043478262
1826,"('let', 'heart')",21,18,0.14673913043478262
883,"('fates', 'allow')",27,14,0.14673913043478262
2675,"('navidad', 'feliz')",62,6,0.14440993788819875
398,"('buy', 'love')",62,6,0.14440993788819875
592,"('could', 'sing')",124,3,0.14440993788819875
3806,"('together', 'fates')",26,14,0.14130434782608695
1305,"('got', 'got')",33,11,0.14091614906832298
880,"('far', 'away')",21,17,0.13858695652173914
2188,"('love', 'hey')",27,13,0.13625776397515527
1740,"('know', 'never')",27,13,0.13625776397515527
1719,"('know', 'going')",27,13,0.13625776397515527
2681,"('near', 'us')",25,14,0.1358695652173913
669,"('dear', 'us')",25,14,0.1358695652173913
662,"('days', 'yore')",25,14,0.1358695652173913
661,"('days', 'happy')",25,14,0.1358695652173913
2896,"('olden', 'days')",25,14,0.1358695652173913
1382,"('happy', 'golden')",25,14,0.1358695652173913
1266,"('golden', 'days')",25,14,0.1358695652173913
2159,"('love', 'get')",29,12,0.13509316770186336
2369,"('love', 'thing')",43,8,0.13354037267080746
574,"('could', 'ever')",34,10,0.13198757763975155
4214,"('would', 'give')",26,13,0.13121118012422361
2229,"('love', 'little')",42,8,0.13043478260869565
578,"('could', 'give')",24,14,0.13043478260869565
3302,"('see', 'face')",21,16,0.13043478260869565
1872,"('life', 'life')",48,7,0.13043478260869565
3181,"('right', 'love')",21,16,0.13043478260869565
4224,"('would', 'never')",22,15,0.1281055900621118
1993,"('live', 'without')",30,11,0.1281055900621118
3415,"('sing', 'song')",41,8,0.12732919254658384
1098,"('girl', 'love')",25,13,0.12616459627329193
1373,"('happy', 'birthday')",54,6,0.12577639751552794
2923,"('one', 'one')",29,11,0.12383540372670808
4317,"('yes', 'love')",29,11,0.12383540372670808
153,"('awesome', 'god')",79,4,0.12267080745341614
2467,"('made', 'love')",35,9,0.12228260869565218
1199,"('god', 'awesome')",78,4,0.12111801242236025
3491,"('song', 'love')",52,6,0.12111801242236025
862,"('faithful', 'friends')",24,13,0.12111801242236025
2244,"('love', 'made')",24,13,0.12111801242236025
1491,"('heaven', 'heaven')",34,9,0.1187888198757764
356,"('bottom', 'heart')",43,7,0.11684782608695653
4102,"('whole', 'life')",20,15,0.11645962732919254
2230,"('love', 'live')",25,12,0.11645962732919254
1530,"('hold', 'tight')",20,15,0.11645962732919254
502,"('christmas', 'make')",20,15,0.11645962732919254
4327,"('yore', 'faithful')",23,13,0.11607142857142858
800,"('every', 'night')",23,13,0.11607142857142858
1517,"('highest', 'bough')",23,13,0.11607142857142858
4309,"('years', 'together')",23,13,0.11607142857142858
180,"('baby', 'got')",33,9,0.11529503105590062
2132,"('love', 'every')",21,14,0.11413043478260869
2362,"('love', 'take')",29,10,0.1125776397515528
1729,"('know', 'like')",36,8,0.11180124223602485
3375,"('shining', 'star')",22,13,0.1110248447204969
3900,"('upon', 'highest')",22,13,0.1110248447204969
1365,"('hang', 'shining')",22,13,0.1110248447204969
3535,"('star', 'upon')",22,13,0.1110248447204969
39,"('allow', 'hang')",22,13,0.1110248447204969
2376,"('love', 'time')",19,15,0.11063664596273291
1233,"('god', 'us')",57,5,0.11063664596273291
586,"('could', 'never')",20,14,0.10869565217391304
775,"('ever', 'fallen')",70,4,0.10869565217391304
2349,"('love', 'still')",31,9,0.10830745341614907
3613,"('sweet', 'love')",23,12,0.10714285714285714
1909,"('like', 'baby')",25,11,0.10675465838509317
2371,"('love', 'think')",25,11,0.10675465838509317
2157,"('love', 'game')",39,7,0.10597826086956522
1739,"('know', 'need')",21,13,0.10597826086956522
3919,"('us', 'years')",21,13,0.10597826086956522
2747,"('never', 'leave')",21,13,0.10597826086956522
2326,"('love', 'shake')",91,3,0.10597826086956522
2172,"('love', 'good')",34,8,0.10559006211180125
874,"('fame', 'fame')",90,3,0.1048136645962733
2035,"('lord', 'love')",38,7,0.10326086956521739
1978,"('little', 'love')",38,7,0.10326086956521739
1243,"('going', 'get')",24,11,0.10248447204968944
2083,"('love', 'better')",44,6,0.10248447204968944
4231,"('would', 'take')",29,9,0.10131987577639752
3785,"('time', 'love')",26,10,0.10093167701863354
2950,"('ooh', 'baby')",26,10,0.10093167701863354
3958,"('want', 'go')",26,10,0.10093167701863354
5,"('able', 'future')",16,16,0.09937888198757763
3492,"('song', 'moment')",16,16,0.09937888198757763
1560,"('hopefully', 'able')",16,16,0.09937888198757763
2459,"('lyrics', 'song')",16,16,0.09937888198757763
1116,"('give', 'give')",32,8,0.09937888198757763
692,"('display', 'full')",16,16,0.09937888198757763
1851,"('licensed', 'display')",16,16,0.09937888198757763
1037,"('future', 'random')",16,16,0.09937888198757763
3894,"('unfortunately', 'licensed')",16,16,0.09937888198757763
1021,"('full', 'lyrics')",16,16,0.09937888198757763
2600,"('moment', 'hopefully')",16,16,0.09937888198757763
1990,"('live', 'love')",32,8,0.09937888198757763
3106,"('random', 'page')",16,16,0.09937888198757763
2745,"('never', 'know')",21,12,0.09782608695652174
2168,"('love', 'god')",36,7,0.09782608695652174
2264,"('love', 'must')",25,10,0.09704968944099379
510,"('christmas', 'time')",35,7,0.09510869565217392
2457,"('lust', 'life')",81,3,0.09433229813664597
593,"('could', 'stand')",40,6,0.09316770186335403
1061,"('get', 'enough')",30,8,0.09316770186335403
3568,"('stop', 'us')",30,8,0.09316770186335403
3845,"('troubles', 'sight')",17,14,0.09239130434782608
1452,"('heart', 'light')",17,14,0.09239130434782608
3795,"('time', 'think')",29,8,0.09006211180124224
1493,"('heaven', 'nature')",33,7,0.08967391304347826
1989,"('live', 'life')",21,11,0.08967391304347826
1252,"('going', 'love')",21,11,0.08967391304347826
2906,"('one', 'day')",23,10,0.08928571428571429
1724,"('know', 'heart')",23,10,0.08928571428571429
2570,"('miles', 'away')",19,12,0.08850931677018634
358,"('bough', 'merry')",19,12,0.08850931677018634
4181,"('world', 'needs')",38,6,0.08850931677018634
498,"('christmas', 'let')",16,14,0.08695652173913043
2234,"('love', 'lord')",32,7,0.08695652173913043
1026,"('fun', 'fun')",44,5,0.08540372670807453
2674,"('nature', 'sing')",31,7,0.08423913043478261
4177,"('world', 'love')",18,12,0.08385093167701864
2405,"('love', 'whoa')",24,9,0.08385093167701864
2434,"('loved', 'one')",24,9,0.08385093167701864
541,"('come', 'let')",21,10,0.08152173913043478
479,"('christmas', 'bottom')",35,6,0.08152173913043478
1888,"('life', 'want')",21,10,0.08152173913043478
2130,"('love', 'even')",21,10,0.08152173913043478
1483,"('heart', 'would')",21,10,0.08152173913043478
3636,"('take', 'heart')",19,11,0.0811335403726708
1047,"('gather', 'near')",19,11,0.0811335403726708
3910,"('us', 'gather')",19,11,0.0811335403726708
1054,"('gay', 'troubles')",16,13,0.08074534161490683
2757,"('never', 'never')",26,8,0.08074534161490683
1939,"('like', 'never')",23,9,0.08035714285714286
1332,"('greater', 'god')",41,5,0.07958074534161491
3844,"('troubles', 'miles')",17,12,0.07919254658385093
2016,"('look', 'eyes')",17,12,0.07919254658385093
2903,"('one', 'chance')",51,4,0.07919254658385093
531,"('come', 'come')",29,7,0.07880434782608696
3810,"('together', 'love')",25,8,0.07763975155279502
3230,"('said', 'would')",18,11,0.07686335403726709
3933,"('wait', 'love')",33,6,0.07686335403726709
2694,"('need', 'know')",18,11,0.07686335403726709
2138,"('love', 'eyes')",14,14,0.07608695652173914
3906,"('us', 'could')",49,4,0.07608695652173914
3395,"('sight', 'merry')",15,13,0.07569875776397515
2191,"('love', 'hold')",16,12,0.07453416149068323
34,"('alive', 'love')",32,6,0.07453416149068323
3986,"('want', 'see')",16,12,0.07453416149068323
3458,"('someone', 'love')",24,8,0.07453416149068323
1308,"('got', 'know')",19,10,0.07375776397515528
1253,"('going', 'make')",19,10,0.07375776397515528
2161,"('love', 'girl')",21,9,0.07336956521739131
3040,"('play', 'love')",27,7,0.07336956521739131
3060,"('power', 'love')",31,6,0.07220496894409938
2676,"('navidad', 'prospero')",31,6,0.07220496894409938
600,"('crazy', 'love')",31,6,0.07220496894409938
1087,"('gift', 'love')",23,8,0.07142857142857142
2409,"('love', 'without')",23,8,0.07142857142857142
2273,"('love', 'nothing')",23,8,0.07142857142857142
997,"('found', 'love')",26,7,0.07065217391304347
3608,"('sure', 'love')",26,7,0.07065217391304347
144,"('away', 'olden')",15,12,0.06987577639751552
3748,"('though', 'know')",20,9,0.06987577639751552
3452,"('someone', 'ever')",45,4,0.06987577639751552
2934,"('one', 'time')",15,12,0.06987577639751552
2773,"('new', 'love')",60,3,0.06987577639751552
2155,"('love', 'found')",20,9,0.06987577639751552
236,"('baby', 'want')",16,11,0.06832298136645963
1762,"('know', 'true')",22,8,0.06832298136645963
1865,"('life', 'got')",22,8,0.06832298136645963
2579,"('mine', 'love')",16,11,0.06832298136645963
2023,"('looking', 'love')",35,5,0.06793478260869565
813,"('everybody', 'needs')",35,5,0.06793478260869565
2686,"('need', 'baby')",29,6,0.06754658385093168
3688,"('tell', 'want')",19,9,0.06638198757763975
2205,"('love', 'joy')",19,9,0.06638198757763975
829,"('everything', 'need')",19,9,0.06638198757763975
590,"('could', 'see')",17,10,0.06599378881987578
247,"('back', 'love')",17,10,0.06599378881987578
1303,"('got', 'give')",17,10,0.06599378881987578
2317,"('love', 'saw')",34,5,0.06599378881987578
380,"('bring', 'love')",17,10,0.06599378881987578
221,"('baby', 'see')",14,12,0.06521739130434782
3411,"('sing', 'joy')",24,7,0.06521739130434782
850,"('eyes', 'love')",14,12,0.06521739130434782
3985,"('want', 'say')",21,8,0.06521739130434782
4165,"('words', 'say')",15,11,0.0640527950310559
3131,"('really', 'want')",15,11,0.0640527950310559
2513,"('man', 'love')",15,11,0.0640527950310559
324,"('birthday', 'happy')",33,5,0.0640527950310559
2605,"('money', 'money')",41,4,0.06366459627329192
981,"('forever', 'could')",82,2,0.06366459627329192
4147,"('woman', 'love')",41,4,0.06366459627329192
1212,"('god', 'healer')",41,4,0.06366459627329192
2265,"('love', 'name')",41,4,0.06366459627329192
4074,"('well', 'love')",18,9,0.06288819875776397
2269,"('love', 'new')",27,6,0.06288819875776397
1376,"('happy', 'christmas')",27,6,0.06288819875776397
3974,"('want', 'make')",23,7,0.0625
154,"('awesome', 'power')",40,4,0.062111801242236024
2109,"('love', 'crazy')",32,5,0.062111801242236024
865,"('fall', 'love')",16,10,0.062111801242236024
1413,"('healer', 'awesome')",40,4,0.062111801242236024
124,"('around', 'world')",16,10,0.062111801242236024
1051,"('gave', 'love')",20,8,0.062111801242236024
3059,"('power', 'god')",40,4,0.062111801242236024
1214,"('god', 'higher')",39,4,0.06055900621118013
1211,"('god', 'greater')",39,4,0.06055900621118013
1516,"('higher', 'god')",39,4,0.06055900621118013
1907,"('light', 'troubles')",13,12,0.06055900621118013
3591,"('stronger', 'god')",39,4,0.06055900621118013
1232,"('god', 'stronger')",39,4,0.06055900621118013
2995,"('party', 'party')",31,5,0.06017080745341615
201,"('baby', 'make')",22,7,0.059782608695652176
4093,"('whoa', 'love')",22,7,0.059782608695652176
3260,"('say', 'goodbye')",17,9,0.0593944099378882
4124,"('wish', 'could')",17,9,0.0593944099378882
2375,"('love', 'till')",19,8,0.059006211180124224
4332,"('yuletide', 'gay')",15,10,0.05822981366459627
2495,"('make', 'yuletide')",15,10,0.05822981366459627
4133,"('without', 'fear')",25,6,0.05822981366459627
2107,"('love', 'comes')",29,5,0.0562888198757764
1241,"('going', 'find')",18,8,0.055900621118012424
2096,"('love', 'buy')",24,6,0.055900621118012424
2099,"('love', 'came')",18,8,0.055900621118012424
540,"('come', 'know')",18,8,0.055900621118012424
2991,"('party', 'like')",72,2,0.055900621118012424
3321,"('see', 'see')",16,9,0.055900621118012424
2966,"('open', 'heart')",20,7,0.05434782608695652
481,"('christmas', 'christmas')",20,7,0.05434782608695652
2128,"('love', 'enough')",20,7,0.05434782608695652
1881,"('life', 'oh')",14,10,0.05434782608695652
2700,"('need', 'need')",14,10,0.05434782608695652
2356,"('love', 'sure')",14,10,0.05434782608695652
1455,"('heart', 'mine')",14,10,0.05434782608695652
4238,"('would', 'without')",35,4,0.05434782608695652
119,"('around', 'love')",14,10,0.05434782608695652
1602,"('jesus', 'love')",23,6,0.05357142857142857
2916,"('one', 'like')",23,6,0.05357142857142857
3127,"('really', 'really')",17,8,0.052795031055900624
2384,"('love', 'tried')",17,8,0.052795031055900624
1817,"('let', 'every')",17,8,0.052795031055900624
868,"('fallin', 'love')",34,4,0.052795031055900624
769,"('even', 'though')",17,8,0.052795031055900624
2453,"('lucky', 'lucky')",45,3,0.05240683229813665
2799,"('nobody', 'like')",27,5,0.05240683229813665
2496,"('makes', 'feel')",15,9,0.05240683229813665
1477,"('heart', 'want')",19,7,0.051630434782608696
3151,"('repeat', 'sounding')",19,7,0.051630434782608696
3516,"('sounding', 'joy')",19,7,0.051630434782608696
1707,"('know', 'come')",22,6,0.05124223602484472
4298,"('year', 'let')",22,6,0.05124223602484472
20,"('ai', 'got')",22,6,0.05124223602484472
1946,"('like', 'rock')",66,2,0.05124223602484472
205,"('baby', 'need')",13,10,0.05046583850931677
2097,"('love', 'call')",26,5,0.05046583850931677
112,"('arms', 'around')",13,10,0.05046583850931677
445,"('chance', 'love')",43,3,0.05007763975155279
3061,"('power', 'people')",64,2,0.049689440993788817
860,"('fade', 'away')",16,8,0.049689440993788817
4057,"('way', 'way')",21,6,0.04891304347826087
4099,"('whoa', 'whoa')",21,6,0.04891304347826087
1921,"('like', 'god')",21,6,0.04891304347826087
2360,"('love', 'sweet')",14,9,0.04891304347826087
824,"('everything', 'give')",18,7,0.04891304347826087
3635,"('take', 'hand')",14,9,0.04891304347826087
1259,"('going', 'take')",21,6,0.04891304347826087
2231,"('love', 'long')",14,9,0.04891304347826087
2328,"('love', 'share')",14,9,0.04891304347826087
3087,"('prospero', 'año')",25,5,0.048524844720496896
2081,"('love', 'believe')",25,5,0.048524844720496896
156,"('año', 'felicidad')",25,5,0.048524844720496896
2058,"('love', 'alive')",41,3,0.047748447204968944
782,"('ever', 'love')",15,8,0.046583850931677016
1830,"('let', 'hope')",20,6,0.046583850931677016
2008,"('long', 'time')",15,8,0.046583850931677016
285,"('believe', 'believe')",24,5,0.046583850931677016
2092,"('love', 'bring')",15,8,0.046583850931677016
3039,"('play', 'game')",24,5,0.046583850931677016
523,"('close', 'eyes')",15,8,0.046583850931677016
4283,"('yeah', 'oh')",12,10,0.046583850931677016
808,"('everybody', 'everybody')",30,4,0.046583850931677016
1842,"('let', 'show')",17,7,0.04619565217391304
1846,"('let', 'tell')",17,7,0.04619565217391304
2136,"('love', 'everything')",13,9,0.045419254658385096
3722,"('things', 'love')",13,9,0.045419254658385096
330,"('bit', 'love')",39,3,0.045419254658385096
898,"('feel', 'good')",13,9,0.045419254658385096
752,"('enough', 'love')",23,5,0.044642857142857144
2044,"('lost', 'love')",19,6,0.04425465838509317
2344,"('love', 'sometimes')",14,8,0.043478260869565216
3459,"('someone', 'new')",16,7,0.043478260869565216
2789,"('night', 'long')",14,8,0.043478260869565216
370,"('break', 'heart')",16,7,0.043478260869565216
1488,"('heaven', 'come')",56,2,0.043478260869565216
2303,"('love', 'remember')",14,8,0.043478260869565216
515,"('christmas', 'wish')",28,4,0.043478260869565216
3253,"('saw', 'love')",22,5,0.042701863354037264
2783,"('night', 'day')",11,10,0.042701863354037264
2730,"('never', 'change')",22,5,0.042701863354037264
1883,"('life', 'ooh')",22,5,0.042701863354037264
240,"('baby', 'yeah')",11,10,0.042701863354037264
2866,"('oh', 'say')",22,5,0.042701863354037264
913,"('feel', 'way')",12,9,0.04192546583850932
3474,"('sometimes', 'feel')",12,9,0.04192546583850932
3957,"('want', 'give')",12,9,0.04192546583850932
3457,"('someone', 'like')",12,9,0.04192546583850932
4037,"('way', 'feel')",12,9,0.04192546583850932
2852,"('oh', 'know')",12,9,0.04192546583850932
2256,"('love', 'mine')",15,7,0.04076086956521739
1260,"('going', 'tell')",15,7,0.04076086956521739
2813,"('nothing', 'love')",21,5,0.04076086956521739
1630,"('joy', 'repeat')",13,8,0.040372670807453416
3911,"('us', 'god')",26,4,0.040372670807453416
3966,"('want', 'kiss')",13,8,0.040372670807453416
2967,"('opened', 'eyes')",13,8,0.040372670807453416
787,"('ever', 'stop')",26,4,0.040372670807453416
3860,"('try', 'understand')",13,8,0.040372670807453416
2030,"('lord', 'come')",13,8,0.040372670807453416
2232,"('love', 'look')",17,6,0.039596273291925464
1534,"('holding', 'hands')",17,6,0.039596273291925464
1744,"('know', 'one')",10,10,0.03881987577639751
1331,"('greater', 'gift')",20,5,0.03881987577639751
2602,"('money', 'buy')",25,4,0.03881987577639751
3019,"('people', 'power')",50,2,0.03881987577639751
2260,"('love', 'money')",25,4,0.03881987577639751
2542,"('means', 'love')",20,5,0.03881987577639751
797,"('every', 'little')",10,10,0.03881987577639751
1604,"('joined', 'together')",25,4,0.03881987577639751
2921,"('one', 'man')",25,4,0.03881987577639751
1216,"('god', 'knows')",33,3,0.038431677018633544
1302,"('got', 'get')",11,9,0.038431677018633544
3441,"('somebody', 'new')",11,9,0.038431677018633544
1450,"('heart', 'know')",14,7,0.03804347826086957
2246,"('love', 'makes')",14,7,0.03804347826086957
2430,"('loved', 'love')",12,8,0.037267080745341616
2509,"('man', 'come')",16,6,0.037267080745341616
2622,"('mother', 'mother')",24,4,0.037267080745341616
4056,"('way', 'want')",12,8,0.037267080745341616
1318,"('got', 'say')",12,8,0.037267080745341616
1626,"('joy', 'oh')",12,8,0.037267080745341616
852,"('eyes', 'see')",12,8,0.037267080745341616
3228,"('said', 'love')",12,8,0.037267080745341616
1781,"('la', 'la')",32,3,0.037267080745341616
2965,"('open', 'eyes')",12,8,0.037267080745341616
3649,"('take', 'time')",12,8,0.037267080745341616
1279,"('good', 'good')",24,4,0.037267080745341616
923,"('felicidad', 'want')",16,6,0.037267080745341616
3269,"('say', 'oh')",16,6,0.037267080745341616
3546,"('stay', 'love')",12,8,0.037267080745341616
3453,"('someone', 'fallen')",24,4,0.037267080745341616
1879,"('life', 'need')",19,5,0.03687888198757764
1556,"('hope', 'good')",19,5,0.03687888198757764
2134,"('love', 'everyday')",19,5,0.03687888198757764
2942,"('one', 'without')",19,5,0.03687888198757764
649,"('day', 'greater')",19,5,0.03687888198757764
1287,"('good', 'one')",19,5,0.03687888198757764
1042,"('game', 'love')",19,5,0.03687888198757764
1218,"('god', 'love')",23,4,0.03571428571428571
2431,"('loved', 'loved')",23,4,0.03571428571428571
3077,"('pretty', 'good')",23,4,0.03571428571428571
1649,"('keep', 'happy')",23,4,0.03571428571428571
31,"('album', 'version')",13,7,0.035326086956521736
2063,"('love', 'another')",13,7,0.035326086956521736
1418,"('hear', 'say')",13,7,0.035326086956521736
408,"('called', 'love')",15,6,0.03493788819875776
1078,"('get', 'ready')",15,6,0.03493788819875776
3599,"('sun', 'goes')",10,9,0.03493788819875776
178,"('baby', 'going')",15,6,0.03493788819875776
1090,"('gim', 'love')",30,3,0.03493788819875776
1877,"('life', 'lust')",30,3,0.03493788819875776
4315,"('yes', 'going')",18,5,0.03493788819875776
2233,"('love', 'looking')",18,5,0.03493788819875776
3528,"('stand', 'god')",22,4,0.034161490683229816
550,"('come', 'true')",11,8,0.034161490683229816
2214,"('love', 'last')",11,8,0.034161490683229816
1870,"('life', 'know')",11,8,0.034161490683229816
2802,"('none', 'like')",22,4,0.034161490683229816
1472,"('heart', 'soul')",11,8,0.034161490683229816
1114,"('give', 'everything')",11,8,0.034161490683229816
2255,"('love', 'mind')",11,8,0.034161490683229816
1941,"('like', 'none')",22,4,0.034161490683229816
2908,"('one', 'else')",11,8,0.034161490683229816
3138,"('reigns', 'heaven')",29,3,0.03377329192546584
1254,"('going', 'party')",17,5,0.03299689440993789
2160,"('love', 'gim')",28,3,0.03260869565217391
1891,"('life', 'without')",21,4,0.03260869565217391
1948,"('like', 'see')",21,4,0.03260869565217391
734,"('earth', 'receive')",12,7,0.03260869565217391
3868,"('turn', 'around')",14,6,0.03260869565217391
953,"('find', 'someone')",14,6,0.03260869565217391
1388,"('happy', 'make')",28,3,0.03260869565217391
1244,"('going', 'give')",14,6,0.03260869565217391
