,word,totalRepetitions,fileOcurrences,weight
35,break,85,24,0.7919254658385093
145,más,68,30,0.7919254658385093
209,tan,72,28,0.782608695652174
18,aquí,77,26,0.7771739130434783
163,pain,57,35,0.7744565217391305
188,ser,68,29,0.765527950310559
94,hard,68,29,0.765527950310559
150,name,88,22,0.7515527950310559
101,help,64,30,0.7453416149068323
142,much,70,27,0.7336956521739131
161,ooh,75,25,0.7278726708074534
203,stop,75,25,0.7278726708074534
30,black,72,26,0.7267080745341615
46,corazón,64,29,0.7204968944099379
159,old,56,33,0.717391304347826
93,hand,52,35,0.7065217391304348
211,tears,53,34,0.6995341614906833
95,hasta,69,26,0.6964285714285714
22,así,81,22,0.6917701863354038
76,far,61,29,0.6867236024844721
189,show,55,32,0.6832298136645962
113,leave,55,32,0.6832298136645962
204,street,66,26,0.6661490683229814
239,walk,52,33,0.6661490683229814
233,vez,61,28,0.6630434782608695
82,fue,62,27,0.6498447204968945
244,watch,64,26,0.6459627329192547
48,cry,57,29,0.6416925465838509
112,le,59,28,0.6413043478260869
237,wait,78,21,0.6358695652173914
207,ta,68,24,0.6335403726708074
196,somebody,70,23,0.625
27,behind,55,29,0.6191770186335404
28,believe,69,23,0.6160714285714286
240,walking,71,22,0.6063664596273292
221,told,62,25,0.6017080745341615
172,puedo,61,25,0.5920031055900621
60,donde,63,24,0.5869565217391305
32,blood,54,27,0.5659937888198758
181,run,55,26,0.5551242236024845
200,soul,51,28,0.5543478260869565
33,boca,84,17,0.5543478260869565
199,sometimes,64,22,0.546583850931677
180,room,52,27,0.5450310559006211
144,mundo,56,25,0.5434782608695652
12,alma,50,28,0.5434782608695652
29,better,58,24,0.5403726708074534
229,tú,69,20,0.5357142857142857
201,stay,51,27,0.5345496894409938
197,someone,51,27,0.5345496894409938
19,arms,57,24,0.531055900621118
182,running,57,24,0.531055900621118
53,days,53,25,0.5143633540372671
79,fever,132,10,0.5124223602484472
213,tengo,52,25,0.5046583850931677
14,along,52,23,0.4642857142857143
133,metal,99,12,0.4611801242236025
9,ahora,56,21,0.45652173913043476
141,move,51,23,0.45535714285714285
219,tired,58,20,0.4503105590062112
43,coming,61,19,0.44992236024844723
40,catch,81,14,0.44021739130434784
38,cada,51,22,0.4355590062111801
77,fault,96,11,0.40993788819875776
67,esa,56,18,0.391304347826087
118,lights,55,18,0.3843167701863354
129,low,66,15,0.3843167701863354
176,ready,65,15,0.3784937888198758
162,pa,55,17,0.3629658385093168
75,falling,52,17,0.34316770186335405
81,fly,63,14,0.3423913043478261
143,mujer,51,17,0.33656832298136646
88,goin,58,14,0.31521739130434784
138,miss,50,15,0.2911490683229814
166,pick,61,12,0.2841614906832298
179,rock,70,10,0.2717391304347826
205,stupid,57,12,0.265527950310559
