,word,totalRepetitions,fileOcurrences,weight
2759,"('thing', 'ever')",6,4,0.009316770186335404
2760,"('thing', 'like')",8,3,0.009316770186335404
3067,"('well', 'honey')",12,2,0.009316770186335404
463,"('come', 'give')",6,4,0.009316770186335404
2771,"('think', 'better')",8,3,0.009316770186335404
1272,"('holy', 'name')",8,3,0.009316770186335404
685,"('ever', 'change')",6,4,0.009316770186335404
1216,"('heart', 'home')",12,2,0.009316770186335404
1212,"('heart', 'feel')",6,4,0.009316770186335404
2824,"('time', 'go')",8,3,0.009316770186335404
3155,"('world', 'world')",6,4,0.009316770186335404
1184,"('hands', 'saying')",6,4,0.009316770186335404
1558,"('let', 'love')",6,4,0.009316770186335404
2698,"('sweet', 'lips')",6,4,0.009316770186335404
2621,"('stars', 'shine')",6,4,0.009316770186335404
1723,"('love', 'got')",6,4,0.009316770186335404
2990,"('want', 'give')",8,3,0.009316770186335404
568,"('declares', 'majesty')",12,2,0.009316770186335404
2620,"('star', 'wake')",6,4,0.009316770186335404
3212,"('yeah', 'time')",6,4,0.009316770186335404
1730,"('love', 'know')",6,4,0.009316770186335404
2994,"('want', 'hold')",6,4,0.009316770186335404
751,"('family', 'time')",24,1,0.009316770186335404
766,"('feel', 'alone')",6,4,0.009316770186335404
2897,"('troubles', 'melt')",6,4,0.009316770186335404
1621,"('like', 'paradise')",8,3,0.009316770186335404
342,"('bring', 'baby')",12,2,0.009316770186335404
1635,"('little', 'baby')",6,4,0.009316770186335404
994,"('give', 'everything')",6,4,0.009316770186335404
2396,"('second', 'name')",23,1,0.008928571428571428
1829,"('man', 'man')",11,2,0.008540372670807454
862,"('future', 'dream')",22,1,0.008540372670807454
2110,"('one', 'little')",11,2,0.008540372670807454
2416,"('see', 'little')",11,2,0.008540372670807454
1200,"('head', 'home')",22,1,0.008540372670807454
2179,"('perfect', 'peace')",11,2,0.008540372670807454
499,"('could', 'set')",11,2,0.008540372670807454
2988,"('want', 'friend')",11,2,0.008540372670807454
2772,"('think', 'head')",22,1,0.008540372670807454
2061,"('oh', 'angel')",11,2,0.008540372670807454
2067,"('oh', 'dream')",11,2,0.008540372670807454
1004,"('glad', 'got')",11,2,0.008540372670807454
1178,"('ha', 'ha')",11,2,0.008540372670807454
605,"('dream', 'fly')",22,1,0.008540372670807454
954,"('girl', 'makes')",11,2,0.008540372670807454
534,"('darling', 'angel')",11,2,0.008540372670807454
77,"('angel', 'oh')",11,2,0.008540372670807454
380,"('candy', 'man')",11,2,0.008540372670807454
2018,"('nice', 'know')",11,2,0.008540372670807454
2335,"('rocking', 'chair')",11,2,0.008540372670807454
3117,"('without', 'never')",11,2,0.008540372670807454
748,"('family', 'affair')",22,1,0.008540372670807454
2245,"('rainbow', 'high')",22,1,0.008540372670807454
70,"('angel', 'darling')",11,2,0.008540372670807454
1211,"('heart', 'always')",7,3,0.008152173913043478
239,"('better', 'take')",7,3,0.008152173913043478
2103,"('one', 'baby')",7,3,0.008152173913043478
874,"('get', 'along')",7,3,0.008152173913043478
3060,"('way', 'well')",7,3,0.008152173913043478
3198,"('yeah', 'go')",7,3,0.008152173913043478
1999,"('never', 'seen')",7,3,0.008152173913043478
1014,"('go', 'baby')",7,3,0.008152173913043478
1217,"('heart', 'see')",7,3,0.008152173913043478
506,"('count', 'raindrops')",7,3,0.008152173913043478
503,"('could', 'want')",7,3,0.008152173913043478
1362,"('honey', 'get')",7,3,0.008152173913043478
218,"('believe', 'gone')",7,3,0.008152173913043478
1241,"('hey', 'girl')",7,3,0.008152173913043478
890,"('get', 'low')",7,3,0.008152173913043478
2011,"('new', 'year')",7,3,0.008152173913043478
610,"('dream', 'last')",7,3,0.008152173913043478
1690,"('look', 'sweet')",7,3,0.008152173913043478
2031,"('night', 'good')",7,3,0.008152173913043478
1875,"('million', 'miles')",7,3,0.008152173913043478
1421,"('keep', ""praisin'"")",21,1,0.008152173913043478
2673,"('sun', 'shining')",7,3,0.008152173913043478
2740,"('teach', 'love')",7,3,0.008152173913043478
2168,"('peace', 'peace')",7,3,0.008152173913043478
2417,"('see', 'man')",7,3,0.008152173913043478
620,"('dreams', 'dream')",7,3,0.008152173913043478
74,"('angel', 'girl')",7,3,0.008152173913043478
2267,"('really', 'need')",7,3,0.008152173913043478
2616,"('stand', 'beside')",7,3,0.008152173913043478
700,"('everyone', 'see')",7,3,0.008152173913043478
124,"('baby', 'brother')",21,1,0.008152173913043478
2173,"('pencils', 'write')",7,3,0.008152173913043478
2302,"('right', 'good')",7,3,0.008152173913043478
670,"('echo', 'beach')",21,1,0.008152173913043478
31,"('ai', 'going')",7,3,0.008152173913043478
2213,"('presents', 'darling')",7,3,0.008152173913043478
2223,"('pretty', 'pencils')",7,3,0.008152173913043478
1865,"('mere', 'idea')",5,4,0.007763975155279503
1499,"('know', 'slow')",5,4,0.007763975155279503
1511,"('lamb', 'god')",20,1,0.007763975155279503
115,"('babies', 'cry')",5,4,0.007763975155279503
2358,"('said', 'honey')",5,4,0.007763975155279503
962,"('girl', 'never')",5,4,0.007763975155279503
3174,"('would', 'probably')",10,2,0.007763975155279503
262,"('bless', 'bless')",10,2,0.007763975155279503
1680,"('longing', 'never')",5,4,0.007763975155279503
2353,"('said', 'baby')",5,4,0.007763975155279503
1905,"('moments', 'go')",5,4,0.007763975155279503
975,"('girl', 'take')",5,4,0.007763975155279503
1489,"('know', 'much')",5,4,0.007763975155279503
1485,"('know', 'loved')",5,4,0.007763975155279503
2691,"('sweet', 'baby')",5,4,0.007763975155279503
948,"('girl', 'like')",5,4,0.007763975155279503
1462,"('know', 'always')",5,4,0.007763975155279503
3173,"('would', 'oh')",5,4,0.007763975155279503
1447,"('kind', 'would')",10,2,0.007763975155279503
2488,"('simple', 'melody')",10,2,0.007763975155279503
1394,"('idea', 'longing')",5,4,0.007763975155279503
2655,"('sun', 'bring')",20,1,0.007763975155279503
3177,"('would', 'shared')",10,2,0.007763975155279503
3143,"('world', 'colors')",5,4,0.007763975155279503
110,"('away', 'yeah')",5,4,0.007763975155279503
2461,"('shared', 'grub')",10,2,0.007763975155279503
1692,"('looked', 'twice')",10,2,0.007763975155279503
752,"('family', 'tree')",10,2,0.007763975155279503
2437,"('send', 'pillow')",10,2,0.007763975155279503
1741,"('love', 'making')",10,2,0.007763975155279503
1027,"('go', 'got')",5,4,0.007763975155279503
1029,"('go', 'know')",5,4,0.007763975155279503
78,"('angel', 'ooh')",10,2,0.007763975155279503
1002,"('give', 'ya')",10,2,0.007763975155279503
302,"('blues', 'home')",20,1,0.007763975155279503
573,"('depending', 'close')",10,2,0.007763975155279503
1652,"('little', 'things')",5,4,0.007763975155279503
2426,"('see', 'sun')",5,4,0.007763975155279503
1644,"('little', 'kind')",10,2,0.007763975155279503
1039,"('go', 'till')",5,4,0.007763975155279503
2555,"('slow', 'moments')",5,4,0.007763975155279503
1785,"('luck', 'good')",20,1,0.007763975155279503
1627,"('like', 'used')",5,4,0.007763975155279503
1623,"('like', 'river')",10,2,0.007763975155279503
2583,"('sometimes', 'feel')",10,2,0.007763975155279503
3002,"('want', 'man')",5,4,0.007763975155279503
1594,"('lights', 'sky')",10,2,0.007763975155279503
2627,"('starts', ""hurtin'"")",5,4,0.007763975155279503
777,"('feel', 'way')",5,4,0.007763975155279503
536,"('darling', 'dream')",10,2,0.007763975155279503
412,"('christmas', 'alright')",5,4,0.007763975155279503
2499,"('sing', 'simple')",10,2,0.007763975155279503
2075,"('oh', 'honey')",5,4,0.007763975155279503
1958,"('near', 'see')",5,4,0.007763975155279503
3050,"('way', 'know')",5,4,0.007763975155279503
2787,"('though', 'love')",10,2,0.007763975155279503
2925,"('twice', 'would')",10,2,0.007763975155279503
2019,"('nice', 'little')",10,2,0.007763975155279503
2227,"('probably', 'would')",10,2,0.007763975155279503
1271,"('holy', 'lord')",10,2,0.007763975155279503
2073,"('oh', 'ho')",10,2,0.007763975155279503
883,"('get', 'excited')",5,4,0.007763975155279503
907,"('ghetto', 'know')",10,2,0.007763975155279503
1260,"('hold', 'close')",5,4,0.007763975155279503
480,"('comes', 'clouds')",10,2,0.007763975155279503
1258,"('hold', 'arms')",5,4,0.007763975155279503
2130,"('ooh', 'want')",5,4,0.007763975155279503
2208,"(""praisin'"", 'keep')",20,1,0.007763975155279503
2812,"('till', 'near')",5,4,0.007763975155279503
2811,"('till', 'morning')",5,4,0.007763975155279503
502,"('could', 'tell')",5,4,0.007763975155279503
517,"('cry', 'watch')",5,4,0.007763975155279503
178,"('baby', 'tonight')",10,2,0.007763975155279503
2057,"('nyah', 'nyah')",10,2,0.007763975155279503
3208,"('yeah', 'see')",5,4,0.007763975155279503
1218,"('heart', 'soul')",5,4,0.007763975155279503
2098,"('old', 'place')",10,2,0.007763975155279503
705,"('everything', 'go')",10,2,0.007763975155279503
1117,"('good', 'times')",5,4,0.007763975155279503
3169,"('would', 'looked')",10,2,0.007763975155279503
2701,"('sweet', 'mary')",10,2,0.007763975155279503
3166,"('would', 'happy')",5,4,0.007763975155279503
1175,"('grub', 'depending')",10,2,0.007763975155279503
447,"('clouds', 'sun')",10,2,0.007763975155279503
2310,"('right', 'side')",5,4,0.007763975155279503
1192,"('hard', 'find')",5,4,0.007763975155279503
1966,"('need', 'know')",10,2,0.007763975155279503
2106,"('one', 'else')",5,4,0.007763975155279503
694,"('every', 'night')",5,4,0.007763975155279503
1960,"('need', 'baby')",5,4,0.007763975155279503
1299,"('home', 'far')",5,4,0.007763975155279503
2720,"('take', 'long')",10,2,0.007763975155279503
1792,"('m-mow', 'mow')",19,1,0.007375776397515528
3134,"('word', 'a-well-a')",19,1,0.007375776397515528
519,"('cutie', 'pie')",19,1,0.007375776397515528
471,"('come', 'on-a')",19,1,0.007375776397515528
4,"('a-well-a', 'bird')",19,1,0.007375776397515528
1857,"('melody', 'melody')",19,1,0.007375776397515528
2436,"('send', 'baby')",19,1,0.007375776397515528
2836,"('time', 'take')",6,3,0.006987577639751553
1166,"('green', 'grass')",9,2,0.006987577639751553
83,"('another', 'day')",9,2,0.006987577639751553
2828,"('time', 'long')",6,3,0.006987577639751553
2101,"('on-a', 'house')",18,1,0.006987577639751553
324,"('boy', 'girl')",9,2,0.006987577639751553
3055,"('way', 'set')",6,3,0.006987577639751553
1381,"('house', 'come')",9,2,0.006987577639751553
554,"('day', 'oh')",6,3,0.006987577639751553
2575,"('someone', 'come')",6,3,0.006987577639751553
11,"('across', 'land')",6,3,0.006987577639751553
1405,"('jesus', 'sleep')",6,3,0.006987577639751553
1097,"('good', 'cahoot')",6,3,0.006987577639751553
392,"('change', 'mind')",9,2,0.006987577639751553
41,"('alone', 'come')",6,3,0.006987577639751553
1315,"('home', 'left')",6,3,0.006987577639751553
2865,"('tonight', 'tonight')",6,3,0.006987577639751553
2665,"('sun', 'rain')",6,3,0.006987577639751553
2764,"('things', 'goin')",6,3,0.006987577639751553
1303,"('home', 'god')",6,3,0.006987577639751553
2659,"('sun', 'go')",6,3,0.006987577639751553
1135,"('got', 'good')",9,2,0.006987577639751553
3017,"('want', 'stay')",6,3,0.006987577639751553
3221,"('yes', 'want')",6,3,0.006987577639751553
3175,"('would', 'rather')",6,3,0.006987577639751553
1063,"('goin', 'right')",6,3,0.006987577639751553
1263,"('holding', 'tight')",6,3,0.006987577639751553
1559,"('let', 'make')",6,3,0.006987577639751553
2633,"('still', 'love')",6,3,0.006987577639751553
1147,"('got', 'set')",9,2,0.006987577639751553
1415,"('keep', 'keep')",9,2,0.006987577639751553
2102,"('one', 'another')",6,3,0.006987577639751553
600,"('dream', 'alone')",9,2,0.006987577639751553
2191,"('place', 'sweet')",9,2,0.006987577639751553
896,"('get', 'try')",6,3,0.006987577639751553
2979,"('want', 'dream')",9,2,0.006987577639751553
2050,"('nothin', 'blue')",9,2,0.006987577639751553
2049,"('nobody', 'going')",6,3,0.006987577639751553
2911,"('trying', 'get')",9,2,0.006987577639751553
287,"('blue', 'heaven')",9,2,0.006987577639751553
2407,"('see', 'family')",6,3,0.006987577639751553
840,"('free', 'home')",6,3,0.006987577639751553
603,"('dream', 'darling')",9,2,0.006987577639751553
254,"('bird', 'word')",9,2,0.006987577639751553
1927,"('mow', 'm-mow')",18,1,0.006987577639751553
1811,"('makes', 'heart')",6,3,0.006987577639751553
277,"('blue', 'birds')",6,3,0.006987577639751553
2929,"('two', 'two')",6,3,0.006987577639751553
2035,"('night', 'music')",18,1,0.006987577639751553
951,"('girl', 'lot')",6,3,0.006987577639751553
163,"('baby', 'right')",6,3,0.006987577639751553
2950,"('us', 'sing')",6,3,0.006987577639751553
118,"('baby', 'angel')",6,3,0.006987577639751553
160,"('baby', 'please')",6,3,0.006987577639751553
891,"('get', 'money')",9,2,0.006987577639751553
2270,"('really', 'want')",6,3,0.006987577639751553
2283,"('respect', 'ai')",6,3,0.006987577639751553
2135,"('oom', 'mow')",18,1,0.006987577639751553
875,"('get', 'away')",6,3,0.006987577639751553
3147,"('world', 'girl')",6,3,0.006987577639751553
299,"('blue', 'wrap')",6,3,0.006987577639751553
197,"('back', 'promise')",6,3,0.006987577639751553
2312,"('right', 'want')",6,3,0.006987577639751553
3108,"('wish', 'could')",6,3,0.006987577639751553
1888,"('mind', 'want')",6,3,0.006987577639751553
1986,"('never', 'get')",6,3,0.006987577639751553
997,"('give', 'good')",6,3,0.006987577639751553
944,"('girl', 'keep')",6,3,0.006987577639751553
945,"('girl', 'kind')",9,2,0.006987577639751553
1611,"('like', 'honey')",17,1,0.006599378881987578
1399,"('innocent', 'innocent')",17,1,0.006599378881987578
2210,"('precious', 'lamb')",17,1,0.006599378881987578
1984,"('never', 'feel')",4,4,0.006211180124223602
457,"('come', 'along')",4,4,0.006211180124223602
2248,"('rainbow', 'skies')",4,4,0.006211180124223602
3200,"('yeah', 'got')",4,4,0.006211180124223602
1300,"('home', 'get')",8,2,0.006211180124223602
2004,"('new', 'dawn')",8,2,0.006211180124223602
2250,"('rainbow', 'way')",4,4,0.006211180124223602
1369,"('honey', 'say')",8,2,0.006211180124223602
462,"('come', 'get')",4,4,0.006211180124223602
2252,"('raindrops', 'falling')",4,4,0.006211180124223602
1366,"('honey', 'like')",16,1,0.006211180124223602
1994,"('never', 'never')",4,4,0.006211180124223602
2712,"('take', 'care')",8,2,0.006211180124223602
2263,"('really', 'come')",4,4,0.006211180124223602
1975,"('needs', 'said')",8,2,0.006211180124223602
1354,"('home', 'yet')",16,1,0.006211180124223602
426,"('christmas', 'time')",4,4,0.006211180124223602
2763,"('things', 'everyone')",4,4,0.006211180124223602
165,"('baby', 'say')",4,4,0.006211180124223602
2009,"('new', 'orleans')",8,2,0.006211180124223602
3051,"('way', 'let')",4,4,0.006211180124223602
3230,"('yuh', 'fi')",16,1,0.006211180124223602
510,"('crazy', 'butterfly')",8,2,0.006211180124223602
202,"('beach', 'far')",16,1,0.006211180124223602
3057,"('way', 'take')",4,4,0.006211180124223602
2117,"('one', 'tell')",4,4,0.006211180124223602
507,"('counting', 'three')",8,2,0.006211180124223602
2074,"('oh', 'home')",8,2,0.006211180124223602
1210,"('heard', 'lullaby')",4,4,0.006211180124223602
2820,"('time', 'family')",16,1,0.006211180124223602
2066,"('oh', 'diamond')",8,2,0.006211180124223602
2138,"('ordinary', 'things')",4,4,0.006211180124223602
2140,"('ought', 'living')",4,4,0.006211180124223602
2800,"('three', 'sing')",8,2,0.006211180124223602
2795,"('three', 'baby')",8,2,0.006211180124223602
2773,"('think', 'make')",4,4,0.006211180124223602
500,"('could', 'sleep')",16,1,0.006211180124223602
3048,"('way', 'high')",4,4,0.006211180124223602
2790,"('thought', 'forget')",4,4,0.006211180124223602
2789,"('thought', 'could')",4,4,0.006211180124223602
1251,"('high', 'land')",4,4,0.006211180124223602
1254,"('high', 'would')",4,4,0.006211180124223602
30,"('ai', 'glamour')",16,1,0.006211180124223602
2788,"('though', 'may')",4,4,0.006211180124223602
1275,"('holy', 'universe')",8,2,0.006211180124223602
3044,"('way', 'get')",8,2,0.006211180124223602
3043,"('way', 'feel')",4,4,0.006211180124223602
2012,"('new', 'york')",4,4,0.006211180124223602
2784,"('though', 'far')",4,4,0.006211180124223602
1371,"('honey', 'well')",8,2,0.006211180124223602
2483,"('sign', 'girl')",8,2,0.006211180124223602
245,"('bird', 'b-bird')",16,1,0.006211180124223602
289,"('blue', 'jeans')",4,4,0.006211180124223602
2423,"('see', 'smile')",4,4,0.006211180124223602
1774,"('lovely', 'girl')",8,2,0.006211180124223602
2982,"('want', 'everything')",4,4,0.006211180124223602
1630,"('lil', 'lady')",8,2,0.006211180124223602
1624,"('like', 'sea')",8,2,0.006211180124223602
1789,"('lullaby', 'somewhere')",4,4,0.006211180124223602
1605,"('like', 'counting')",8,2,0.006211180124223602
2544,"('sleep', 'peace')",4,4,0.006211180124223602
284,"('blue', 'dreams')",4,4,0.006211180124223602
2404,"('see', 'dream')",16,1,0.006211180124223602
1578,"('life', 'like')",4,4,0.006211180124223602
1570,"('let', 'tell')",4,4,0.006211180124223602
2636,"('stone', 'free')",16,1,0.006211180124223602
3194,"('yeah', 'come')",4,4,0.006211180124223602
1642,"('little', 'heart')",4,4,0.006211180124223602
1647,"('little', 'ordinary')",4,4,0.006211180124223602
1552,"('let', 'grow')",16,1,0.006211180124223602
1678,"('long', 'winding')",4,4,0.006211180124223602
2468,"('shining', 'star')",4,4,0.006211180124223602
2451,"('shade', 'would')",8,2,0.006211180124223602
2442,"('set', 'baby')",8,2,0.006211180124223602
3188,"('ya', 'baby')",8,2,0.006211180124223602
2508,"('sit', 'back')",4,4,0.006211180124223602
1739,"('love', 'made')",4,4,0.006211180124223602
327,"('boy', 'next')",8,2,0.006211180124223602
1648,"('little', 'respect')",8,2,0.006211180124223602
1742,"('love', 'man')",8,2,0.006211180124223602
2511,"('sitting', 'treetop')",16,1,0.006211180124223602
2430,"('seem', 'everything')",4,4,0.006211180124223602
1674,"('long', 'road')",4,4,0.006211180124223602
2428,"('see', 'way')",4,4,0.006211180124223602
1750,"('love', 'pure')",4,4,0.006211180124223602
1553,"('let', 'hear')",4,4,0.006211180124223602
1821,"('man', 'come')",8,2,0.006211180124223602
1954,"('narrow', 'getting')",16,1,0.006211180124223602
1431,"('kind', 'daydream')",4,4,0.006211180124223602
2327,"('rock', 'gently')",8,2,0.006211180124223602
2679,"('sunday', 'morning')",4,4,0.006211180124223602
397,"('cheer', 'chin')",16,1,0.006211180124223602
2962,"('wait', 'see')",4,4,0.006211180124223602
1461,"('know', 'ai')",4,4,0.006211180124223602
1454,"('knew', 'boy')",8,2,0.006211180124223602
2915,"('turn', 'around')",4,4,0.006211180124223602
1914,"('morning', 'wake')",4,4,0.006211180124223602
1933,"('much', 'time')",4,4,0.006211180124223602
1711,"('love', 'come')",4,4,0.006211180124223602
409,"('chin', 'cheer')",16,1,0.006211180124223602
251,"('bird', 'sitting')",16,1,0.006211180124223602
1952,"('name', 'melody')",16,1,0.006211180124223602
1953,"('name', 'night')",8,2,0.006211180124223602
1481,"('know', 'let')",4,4,0.006211180124223602
256,"('birth', 'jesus')",4,4,0.006211180124223602
1828,"('man', 'lives')",4,4,0.006211180124223602
1884,"('mind', 'know')",4,4,0.006211180124223602
2393,"('sea', 'octopus')",8,2,0.006211180124223602
1846,"('may', 'seem')",4,4,0.006211180124223602
2388,"('say', 'say')",4,4,0.006211180124223602
1855,"('melody', 'easy')",8,2,0.006211180124223602
1515,"('land', 'heard')",4,4,0.006211180124223602
2368,"('santa', 'claus')",4,4,0.006211180124223602
1507,"('know', 'woman')",4,4,0.006211180124223602
134,"('baby', 'go')",8,2,0.006211180124223602
45,"('alone', 'know')",4,4,0.006211180124223602
382,"('care', 'care')",8,2,0.006211180124223602
2357,"('said', 'gone')",8,2,0.006211180124223602
1498,"('know', 'seen')",4,4,0.006211180124223602
2666,"('sun', 'rises')",4,4,0.006211180124223602
131,"('baby', 'get')",4,4,0.006211180124223602
2700,"('sweet', 'lovely')",8,2,0.006211180124223602
1754,"('love', 'say')",4,4,0.006211180124223602
613,"('dream', 'really')",4,4,0.006211180124223602
650,"('easy', 'like')",8,2,0.006211180124223602
739,"('face', 'see')",4,4,0.006211180124223602
971,"('girl', 'something')",8,2,0.006211180124223602
561,"('daydream', 'happy')",4,4,0.006211180124223602
619,"('dreams', 'dare')",4,4,0.006211180124223602
659,"('easy', 'skanking')",16,1,0.006211180124223602
1006,"('glamour', 'boy')",16,1,0.006211180124223602
699,"('everyone', 'ought')",4,4,0.006211180124223602
3124,"('woman', 'make')",8,2,0.006211180124223602
1035,"('go', 'set')",8,2,0.006211180124223602
528,"('dare', 'dream')",4,4,0.006211180124223602
1161,"('great', 'big')",4,4,0.006211180124223602
1083,"('going', 'teach')",8,2,0.006211180124223602
894,"('get', 'tell')",4,4,0.006211180124223602
709,"('everything', 'mere')",4,4,0.006211180124223602
3100,"('winding', 'road')",4,4,0.006211180124223602
539,"('dawn', 'new')",8,2,0.006211180124223602
814,"('foolish', 'though')",4,4,0.006211180124223602
924,"('girl', 'dem')",8,2,0.006211180124223602
820,"('forget', 'little')",4,4,0.006211180124223602
1034,"('go', 'see')",4,4,0.006211180124223602
868,"('garden', 'shade')",8,2,0.006211180124223602
1120,"('good', 'vibrations')",16,1,0.006211180124223602
547,"('day', 'know')",4,4,0.006211180124223602
3080,"('white', 'christmas')",8,2,0.006211180124223602
549,"('day', 'left')",4,4,0.006211180124223602
714,"('everything', 'way')",4,4,0.006211180124223602
545,"('day', 'found')",8,2,0.006211180124223602
570,"('deep', 'inside')",4,4,0.006211180124223602
1176,"('guess', 'know')",4,4,0.006211180124223602
2687,"('surfer', 'girl')",15,1,0.005822981366459627
2856,"('tonight', 'girl')",5,3,0.005822981366459627
1265,"('holy', 'father')",5,3,0.005822981366459627
976,"('girl', 'tell')",5,3,0.005822981366459627
2382,"('say', 'good')",5,3,0.005822981366459627
980,"('girl', 'true')",5,3,0.005822981366459627
1847,"('may', 'well')",5,3,0.005822981366459627
1487,"('know', 'mean')",5,3,0.005822981366459627
1278,"('home', 'ai')",5,3,0.005822981366459627
3045,"('way', 'girl')",5,3,0.005822981366459627
1492,"('know', 'oh')",5,3,0.005822981366459627
2672,"('sun', 'shinin')",5,3,0.005822981366459627
541,"('day', 'come')",5,3,0.005822981366459627
384,"('care', 'know')",5,3,0.005822981366459627
1973,"('need', 'words')",5,3,0.005822981366459627
2819,"('time', 'echo')",15,1,0.005822981366459627
1138,"('got', 'keep')",5,3,0.005822981366459627
2528,"('sky', 'sky')",5,3,0.005822981366459627
2133,"('oom', 'm-mow')",15,1,0.005822981366459627
398,"('cheer', 'little')",5,3,0.005822981366459627
538,"('darling', 'pretty')",5,3,0.005822981366459627
423,"('christmas', 'need')",5,3,0.005822981366459627
1114,"('good', 'people')",15,1,0.005822981366459627
2806,"('tight', 'let')",5,3,0.005822981366459627
2804,"('tight', 'baby')",5,3,0.005822981366459627
2086,"('oh', 'ooh')",5,3,0.005822981366459627
2494,"('sing', 'come')",5,3,0.005822981366459627
1378,"('hot', 'patootie')",15,1,0.005822981366459627
2943,"('us', 'alone')",5,3,0.005822981366459627
1946,"('must', 'leave')",5,3,0.005822981366459627
1900,"('mm', 'mm')",5,3,0.005822981366459627
3069,"('well', 'surrender')",5,3,0.005822981366459627
888,"('get', 'house')",15,1,0.005822981366459627
960,"('girl', 'must')",5,3,0.005822981366459627
2438,"('send', 'tender')",5,3,0.005822981366459627
1418,"('keep', 'moving')",5,3,0.005822981366459627
2610,"('spend', 'time')",5,3,0.005822981366459627
3040,"('way', 'baby')",5,3,0.005822981366459627
1423,"('keep', 'talkin')",5,3,0.005822981366459627
1309,"('home', 'hey')",5,3,0.005822981366459627
2054,"('noticing', 'days')",5,3,0.005822981366459627
464,"('come', 'go')",5,3,0.005822981366459627
465,"('come', 'gone')",5,3,0.005822981366459627
2132,"('oom', 'bop')",15,1,0.005822981366459627
280,"('blue', 'boy')",5,3,0.005822981366459627
100,"('away', 'chimney')",5,3,0.005822981366459627
687,"('ever', 'girl')",5,3,0.005822981366459627
778,"('feelin', 'good')",5,3,0.005822981366459627
322,"('boy', 'cheer')",5,3,0.005822981366459627
2778,"('think', 'would')",5,3,0.005822981366459627
2953,"('use', 'old')",5,3,0.005822981366459627
1993,"('never', 'much')",5,3,0.005822981366459627
18,"('affair', 'family')",15,1,0.005822981366459627
1753,"('love', 'rock')",15,1,0.005822981366459627
1613,"('like', 'know')",5,3,0.005822981366459627
2000,"('never', 'take')",5,3,0.005822981366459627
2160,"('patootie', 'bless')",15,1,0.005822981366459627
999,"('give', 'love')",5,3,0.005822981366459627
173,"('baby', 'stop')",5,3,0.005822981366459627
3216,"('yes', 'everything')",5,3,0.005822981366459627
1745,"('love', 'much')",5,3,0.005822981366459627
2661,"('sun', 'king')",15,1,0.005822981366459627
2881,"('tree', 'angel')",5,3,0.005822981366459627
560,"('day', 'wish')",5,3,0.005822981366459627
2572,"('somebody', 'send')",5,3,0.005822981366459627
2769,"('things', 'said')",5,3,0.005822981366459627
2754,"('tender', 'blue')",5,3,0.005822981366459627
2008,"('new', 'love')",5,3,0.005822981366459627
309,"('bome', 'bome')",15,1,0.005822981366459627
1653,"('little', 'time')",5,3,0.005822981366459627
2919,"('turn', 'love')",5,3,0.005822981366459627
698,"('everybody', 'knows')",5,3,0.005822981366459627
330,"('boys', 'got')",5,3,0.005822981366459627
1024,"('go', 'get')",5,3,0.005822981366459627
2244,"('rainbow', 'country')",15,1,0.005822981366459627
2243,"('rainbow', 'blue')",5,3,0.005822981366459627
1018,"('go', 'come')",5,3,0.005822981366459627
1710,"('love', 'begins')",5,3,0.005822981366459627
737,"('face', 'face')",5,3,0.005822981366459627
1761,"('love', 'sweet')",5,3,0.005822981366459627
1931,"('much', 'know')",5,3,0.005822981366459627
2553,"('slip', 'away')",5,3,0.005822981366459627
3092,"('whole', 'day')",5,3,0.005822981366459627
1246,"('hey', 'yeah')",5,3,0.005822981366459627
2320,"('road', 'long')",5,3,0.005822981366459627
904,"('getting', 'slender')",5,3,0.005822981366459627
3006,"('want', 'oh')",5,3,0.005822981366459627
2552,"('slender', 'somebody')",5,3,0.005822981366459627
2871,"('tops', 'find')",5,3,0.005822981366459627
574,"('detroit', 'city')",5,3,0.005822981366459627
2932,"('uh', 'uh')",5,3,0.005822981366459627
2306,"('right', 'noticing')",5,3,0.005822981366459627
3091,"('whoa', 'oh')",5,3,0.005822981366459627
2603,"('soul', 'really')",15,1,0.005822981366459627
794,"('find', 'somewhere')",5,3,0.005822981366459627
1154,"('got', 'way')",5,3,0.005822981366459627
711,"('everything', 'must')",5,3,0.005822981366459627
793,"('find', 'peace')",5,3,0.005822981366459627
2352,"('safe', 'without')",15,1,0.005822981366459627
296,"('blue', 'use')",5,3,0.005822981366459627
179,"('baby', 'trying')",7,2,0.005434782608695652
326,"('boy', 'man')",7,2,0.005434782608695652
2722,"('take', 'mind')",7,2,0.005434782608695652
2088,"('oh', 'think')",7,2,0.005434782608695652
1650,"('little', 'sugar')",7,2,0.005434782608695652
213,"('bed', 'roses')",7,2,0.005434782608695652
92,"('arms', 'rock')",14,1,0.005434782608695652
1718,"('love', 'flower')",14,1,0.005434782608695652
206,"('beautiful', 'girl')",7,2,0.005434782608695652
1895,"('miss', 'home')",14,1,0.005434782608695652
2301,"('right', 'gone')",7,2,0.005434782608695652
2435,"('seen', 'good')",14,1,0.005434782608695652
1640,"('little', 'darling')",7,2,0.005434782608695652
1618,"('like', 'movie')",7,2,0.005434782608695652
148,"('baby', 'loving')",7,2,0.005434782608695652
1090,"('gone', 'gone')",7,2,0.005434782608695652
1843,"('may', 'find')",7,2,0.005434782608695652
776,"('feel', 'right')",7,2,0.005434782608695652
785,"('fi', 'get')",14,1,0.005434782608695652
838,"('free', 'get')",7,2,0.005434782608695652
